,fpr,tpr,ppv,acc,npv,LR+,LR-,threshold,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,AUC,AUC_upper,AUC_lower,n_pos,n_neg,n_total,prevalence_in_data,prevalence_preset,prevalence
0,0.0,0.0,0.5188824127127862,0.993181691750416,0.993181691750416,142.13679149135572,1.0,inf,0.0,0.5275051952912221,0.993181691750416,0.993181691750416,149.09229731228032,1.0,0.015602266852314523,0.0,0.5102596301343505,0.993181691750416,0.993181691750416,135.18128567043115,1.0,0.015602266852314523,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
10,0.01,0.3435902217663605,0.19084901656361414,0.9852671052415473,0.9954673733986881,34.359022176636046,0.6630401800339792,0.023080410890645046,0.34994576218852375,0.1937056474731709,0.9856359129101487,0.9955124528728589,34.99457621885237,0.6566204422338143,0.023080410890645046,0.33723468134419726,0.18799238565405738,0.9855492448427667,0.9954251053688646,33.723468134419726,0.6694599178341442,0.023080410890645046,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
20,0.02,0.4474101356706606,0.13312707720051098,0.9758736662751386,0.9961419714284954,22.37050678353303,0.5638672084993259,0.015600795311289897,0.45406438290862744,0.134843506962696,0.9764140088432358,0.9961901705766673,22.703219145431373,0.5570771602973189,0.015600795311289897,0.4407558884326938,0.13141064743832598,0.9763232674255611,0.9960976592410742,22.03779442163469,0.5706572567013328,0.015600795311289897,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
30,0.03,0.5128793883164717,0.10503633535131661,0.96615060739813,0.9965617305128132,17.09597961054906,0.5021861976118849,0.012454087501460598,0.5195685307342564,0.10626238231403844,0.9669288193972331,0.9966112974865657,17.31895102447521,0.4952901745007667,0.012454087501460598,0.5061902458986871,0.10381028838859478,0.9668376021273735,0.9965172629772565,16.873008196622905,0.509082220723003,0.012454087501460598,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
40,0.04,0.557353101154677,0.08730491161257645,0.9569346805285575,0.9968436474312358,13.933827528866924,0.4610905196305448,0.010773244298050983,0.5640002972421114,0.08825524805007477,0.9572999519598531,0.9968917860593078,14.100007431052786,0.4541663570394673,0.010773244298050983,0.5507059050672425,0.08635457517507811,0.957209306696014,0.9967973147235213,13.767647626681061,0.4680146822216224,0.010773244298050983,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
50,0.05,0.5955755513077533,0.07559178278794446,0.9471128919716638,0.997084523400271,11.911511026155065,0.42570994599183865,0.009582041358230514,0.6021435294406274,0.07636239682024618,0.9476282073571138,0.9971331570363768,12.042870588812548,0.41879628479933956,0.009582041358230514,0.5890075731748792,0.07482116875564275,0.9475386423581409,0.9970387832837123,11.780151463497583,0.43262360718433773,0.009582041358230514,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
60,0.06,0.626773586958211,0.06691528589078097,0.9372309172509121,0.9972797958500218,10.446226449303516,0.3970493755763713,0.0087597234527763,0.6332462961470351,0.06756008542221466,0.9379084586904288,0.9973286372203912,10.554104935783919,0.39016351473719674,0.0087597234527763,0.6203008777693868,0.06627048635934729,0.9378201928375103,0.997234606060359,10.338347962823114,0.40393523641554596,0.0087597234527763,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
70,0.07,0.6526364865494895,0.06015542308006059,0.9275226770975222,0.9974408165682367,9.32337837927842,0.3735091542478608,0.00816404484422683,0.6590084362786655,0.060707416825473696,0.9281522959855111,0.9974891729283608,9.414406232552363,0.3666575953992845,0.00816404484422683,0.6462645368203135,0.05960342933464748,0.9280654041507024,0.9973955800198192,9.232350526004478,0.38036071309643715,0.00816404484422683,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
80,0.08,0.6735279033987598,0.054639762564363106,0.9178452505646426,0.9975685283982414,8.419098792484498,0.3548609745665654,0.007694644800000299,0.6798033609593922,0.05512104264433504,0.9183622652745072,0.9976163612829089,8.497542011992403,0.3480398250441389,0.007694644800000299,0.6672524458381274,0.054158482484391174,0.918276689266396,0.9975231599674219,8.340655572976592,0.361682124088992,0.007694644800000299,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
90,0.09,0.6920252692433213,0.05014009911046151,0.908108741192608,0.9976816579955211,7.689169658259126,0.33843377006228426,0.007346423966593615,0.6982034852030116,0.050565293497377414,0.9085559060759266,0.997728393589055,7.757816502255684,0.3316445217549323,0.007346423966593615,0.685847053283631,0.0497149047235456,0.9084716561142352,0.9976356072824853,7.620522814262568,0.3452230183696362,0.007346423966593615,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
100,0.1,0.7102483867340587,0.046492287738385346,0.8980055448435695,0.9977934595456077,7.102483867340586,0.3219462369621571,0.007033868029243914,0.716319420183766,0.046871217663069724,0.8987476091873506,0.9978407830895945,7.16319420183766,0.31520064424025995,0.007033868029243914,0.7041773532843513,0.04611335781370097,0.8986648208324434,0.9977485725839653,7.0417735328435125,0.32869182968405414,0.007033868029243914,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
110,0.11,0.7254143207005399,0.04331220788517755,0.8887887593737411,0.9978866324885867,6.594675642732181,0.3085232351679327,0.006807888928406945,0.7313871014185631,0.04365337897333475,0.8889185283651118,0.9979323079119365,6.6489736492596645,0.3018122455971201,0.006807888928406945,0.7194415399825167,0.04297103679702035,0.8888370798450265,0.9978405535500764,6.540377636204697,0.3152342247387453,0.006807888928406945,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
120,0.12,0.7397547671220104,0.04060242367634605,0.8787298600194864,0.997973191358406,6.164623059350086,0.29573321917953366,0.006595578120436314,0.7456266832562969,0.04091162668647063,0.8790838013059225,0.9980194955080837,6.2135556938024745,0.28906058720875355,0.006595578120436314,0.7338828509877239,0.04029322066622146,0.879003728237484,0.9979282495920021,6.115690424897699,0.30240585115031376,0.006595578120436314,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
130,0.13,0.7517896574962173,0.03818488929786365,0.8686266761010984,0.9980447835161954,5.782997365355517,0.28529924425722153,0.006426112782439123,0.7575706536005279,0.038467306017866326,0.8692334220599491,0.9980906574340568,5.827466566157907,0.2786544211488185,0.006426112782439123,0.7460086613919067,0.037902472577860974,0.8691545888330915,0.9979997788019632,5.738528164553128,0.2919440673656245,0.006426112782439123,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
140,0.14,0.7628306469044965,0.03605771349406475,0.8592181568786847,0.9981104821478575,5.448790335032117,0.27577831755291105,0.006272503015609256,0.7685229486959281,0.036317077581137974,0.8593762812664458,0.9981555976664727,5.489449633542343,0.269159361981479,0.006272503015609256,0.757138345113065,0.035798349406991524,0.8592986575299186,0.9980650610026657,5.408131036521892,0.28239727312434304,0.006272503015609256,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
150,0.15,0.7738822322719008,0.0342069871552962,0.8492022949153817,0.9981764695629817,5.159214881812672,0.26602090320952854,0.006128739757234732,0.7794804443765396,0.03444597406182928,0.8495191759321356,0.9982221165100038,5.196536295843598,0.2594347713217181,0.006128739757234732,0.7682840201672619,0.033968000248763126,0.8494428352605836,0.9981320167737936,5.121893467781747,0.2726070350973389,0.006128739757234732,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
160,0.16,0.7840066154476591,0.03254452666132937,0.8392054355601349,0.9982375634062309,4.900041346547869,0.2571349816099296,0.006012022270661969,0.7895137369070478,0.0327656907181957,0.8396557690958627,0.9982827008959424,4.934460855669049,0.25057888463446687,0.006012022270661969,0.7784994939882705,0.032323362604463036,0.8395806705925066,0.9981930011203481,4.865621837426691,0.2636910785853923,0.006012022270661969,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
170,0.17,0.7941798515718046,0.031074741229735758,0.828857541286355,0.9982987027660966,4.671646185716497,0.24797608244360891,0.005895129007632524,0.7995904828939986,0.03127987042813857,0.8297926585386503,0.9983451109936211,4.703473428788227,0.24145724952530292,0.005895129007632524,0.7887692202496106,0.030869612031332948,0.8297188758342912,0.9982559098633692,4.639818942644768,0.25449491536191493,0.005895129007632524,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
180,0.18,0.8020585081438049,0.02968212126645616,0.8189447668844207,0.9983437393971518,4.455880600798916,0.24139206323926232,0.005799962194032361,0.8073908257729785,0.029873599530930453,0.8199140267633475,0.9983900540754069,4.485504587627658,0.23488923686222132,0.005799962194032361,0.7967261905146312,0.029490643001981866,0.8198413119927866,0.9983010639414674,4.426256613970174,0.24789488961630335,0.005799962194032361,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
190,0.19,0.809216390178618,0.02840811095016794,0.8096541199769663,0.9983852698678432,4.259033632519042,0.23553532076713823,0.00572476997887858,0.8144747152714634,0.028587464304852043,0.81003050998805,0.998430057808442,4.2867090277445445,0.22904356139325502,0.00572476997887858,0.8039580650857726,0.02822875759548384,0.809958804225331,0.9983412119921393,4.23135823729354,0.24202708014102145,0.00572476997887858,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
200,0.2,0.8172246805871156,0.027286258008182337,0.7991723388924221,0.9984322346058871,4.086123402935578,0.22846914926610548,0.005642880072260507,0.8223968659297782,0.027454239757511434,0.8001527087357339,0.9984782364844943,4.111984329648891,0.2220039175877772,0.005642880072260507,0.812052495244453,0.027118276258853238,0.8000821776277534,0.9983897451532121,4.060262476222265,0.23493438094443375,0.005642880072260507,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
210,0.21,0.8240558493656337,0.02623252566818464,0.7897195545440681,0.9984730338091882,3.924075473169684,0.22271411472704594,0.005576697296061521,0.8291516250971958,0.02639048651547622,0.7902669478483849,0.9985175249986992,3.9483410718914085,0.2162637656997522,0.005576697296061521,0.8189600736340716,0.026074564820893063,0.7901974587089678,0.9984292304043916,3.89980987444796,0.2291644637543397,0.005576697296061521,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
220,0.22,0.8308870181441518,0.025272603949540423,0.7802667701957139,0.9985138330124892,3.7767591733825077,0.2168115151998054,0.005510514519862535,0.8359035552253412,0.025421332932253578,0.780381167671774,0.9985577992948201,3.7995616146606417,0.2103800574034087,0.005510514519862535,0.8258704810629623,0.025123874966827265,0.780312759079444,0.9984697561658384,3.753956732104374,0.2232429729962021,0.005510514519862535,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
230,0.23,0.8370786516853932,0.02437632972695067,0.7700320388010026,0.9985489676988754,3.6394723986321442,0.21158616664234647,0.005441230618236871,0.8420208105006822,0.024516740824923694,0.7704910600863786,0.998593480334547,3.66096004565514,0.20516777857054255,0.005441230618236871,0.8321364928701042,0.02423591862897764,0.7704236657619364,0.998505609828116,3.6179847516091486,0.21800455471415042,0.005441230618236871,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
240,0.24,0.8428919985169694,0.023542978552313222,0.7597708626761696,0.9985816055175406,3.512049993820706,0.206721054582935,0.005376435646490138,0.8477620066226182,0.023675801350660837,0.760598388413755,0.9986267153521715,3.5323416942609094,0.20031314918076545,0.005376435646490138,0.8380219904113205,0.023410155753965607,0.7605319779808705,0.998538982506139,3.4917582933805025,0.21312895998510456,0.005376435646490138,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
250,0.25,0.8480426437906974,0.02275765804494389,0.7503427061627771,0.9986107489752922,3.3921705751627895,0.20260980827907016,0.005323429168429157,0.852846768543228,0.02288364533615774,0.7507012409704014,0.9986548463936259,3.411387074172912,0.19620430860902927,0.005323429168429157,0.8432385190381667,0.02263167075373004,0.7506357289635369,0.9985671415415928,3.372954076152667,0.20901530794911105,0.005323429168429157,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
260,0.26,0.8534197398480116,0.022037343413305786,0.7404433537468271,0.9986414085492705,3.282383614800044,0.19808143263782224,0.005270089534456571,0.8581530357199973,0.022156875022833457,0.7408056038181631,0.9986857889265333,3.3005885989230666,0.19168508686486846,0.005270089534456571,0.8486864439760258,0.021917811803778112,0.7407410576775797,0.9985982039727287,3.264178630677022,0.204477778410776,0.005270089534456571,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
270,0.27,0.8582849056448538,0.02135697155534089,0.7303586496371486,0.9986683192295737,3.178832983869829,0.19413026623992627,0.00522336401023148,0.8629522340384236,0.02147062984814522,0.7309065093141448,0.9987128248304402,3.1961193853274947,0.18773666570078962,0.00522336401023148,0.8536175772512841,0.02124331326253656,0.730842862746766,0.9986252727238074,3.161546582412163,0.20052386677906292,0.00522336401023148,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
280,0.28,0.862986619422817,0.02072050622278062,0.7200479551728122,0.9986937980827347,3.0820950693672033,0.19029636191275423,0.005178055107188079,0.8675884231171268,0.020828707228823393,0.7210063033628825,0.9987390628976387,3.098530082561167,0.18390496789287944,0.005178055107188079,0.8583848157285071,0.020612305216737844,0.7209435503306988,0.9986515364052019,3.0656600561732392,0.19668775593262902,0.005178055107188079,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
290,0.29,0.8669961303557275,0.020111456661655275,0.7104244055499938,0.9987152496371656,2.9896418288128537,0.1873293938651725,0.005143291039226483,0.8715406217386433,0.02021475386598089,0.7111014337538435,0.9987594442323746,3.0053124887539426,0.1809287017765587,0.005143291039226483,0.8624516389728117,0.02000815945732966,0.7110394622676709,0.9986717868419756,2.9739711688717647,0.1937300859537863,0.005143291039226483,0.8827777285654342,0.8862938624294336,0.879261594701435,21449,3124346,3145795,0.006818308249583968,0,0.006818308249583968
