,fpr,tpr,ppv,acc,npv,LR+,LR-,threshold,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,AUC,AUC_upper,AUC_lower,n_pos,n_neg,n_total,prevalence_in_data,prevalence_preset,prevalence
0,0.0,0.0,0.50831554176509,0.9816614205556315,0.9816614205556315,38.880206081713624,1.0,inf,0.0,0.6443237726718015,0.9816614205556315,0.9816614205556315,62.72929493179743,1.0,0.03808272572279661,0.0,0.3723073108583785,0.9816614205556315,0.9816614205556315,15.031117231629814,1.0,0.03808272572279661,0.859384328358209,0.8918460096662417,0.8269226470501762,268,14346,14614,0.018338579444368414,0,0.018338579444368414
10,0.01,0.21002132196162046,0.28450351735412877,0.9756300220923184,0.9853122646279457,21.002132196162044,0.7979582606448279,0.05727681930487551,0.2587876519062711,0.3258936689085776,0.9765906042637799,0.9862063496482857,25.87876519062711,0.7486993415088171,0.05727681930487551,0.1612549920169698,0.24311336579967988,0.9748019938319794,0.9844195869307809,16.12549920169698,0.8472171797808385,0.05727681930487551,0.859384328358209,0.8918460096662417,0.8269226470501762,268,14346,14614,0.018338579444368414,0,0.018338579444368414
20,0.02,0.3011727078891258,0.21829726857346143,0.9669592758411699,0.9868469712880842,15.058635394456289,0.7130890735825246,0.0402519378765325,0.35609813334992263,0.24959651245776143,0.9685585260529477,0.9878745084091687,17.80490666749613,0.6570427210715075,0.0402519378765325,0.246247282428329,0.1869980246891614,0.9665440174962906,0.9858351788806504,12.312364121416449,0.7691354260935418,0.0402519378765325,0.859384328358209,0.8918460096662417,0.8269226470501762,268,14346,14614,0.018338579444368414,0,0.018338579444368414
30,0.03,0.36902985074626865,0.18616120194436594,0.958745039003695,0.9879928402814696,12.300995024875622,0.6504846899523005,0.031223027257320922,0.4268016441587302,0.20996814045045104,0.9600385137973545,0.9890813440966696,14.226721471957672,0.5909261400425463,0.031223027257320922,0.3112580573338071,0.16235426343828085,0.9579196085510784,0.9869092067170409,10.375268577793571,0.7100432398620545,0.031223027257320922,0.859384328358209,0.8918460096662417,0.8269226470501762,268,14346,14614,0.018338579444368414,0,0.018338579444368414
40,0.04,0.4216417910447761,0.16407671355734643,0.9497194471055153,0.9888670804353469,10.541044776119403,0.6024564676616915,0.02638797558202406,0.48076404339595497,0.18336069073775751,0.9512114933372188,0.9899969748362776,12.019101084898875,0.5408707881292135,0.02638797558202406,0.36251953869359727,0.14479273637693538,0.9490430570938746,0.9877469192239138,9.062988467339931,0.6640421471941694,0.02638797558202406,0.859384328358209,0.8918460096662417,0.8269226470501762,268,14346,14614,0.018338579444368414,0,0.018338579444368414
50,0.05,0.4601460781200381,0.1463914482299291,0.9409615961377752,0.9895046087472883,9.20292156240076,0.5682672861894336,0.02346222212748502,0.5198175412531261,0.1626305109566364,0.9421110648046966,0.9906458340394783,10.396350825062521,0.5054552197335516,0.02346222212748502,0.40047461498695014,0.13015238550322183,0.9399224850702409,0.9883480702511426,8.009492299739001,0.6310793526453157,0.02346222212748502,0.859384328358209,0.8918460096662417,0.8269226470501762,268,14346,14614,0.018338579444368414,0,0.018338579444368414
60,0.06,0.4911082883455065,0.13240136939293445,0.9317602765054785,0.9900137630885804,8.185138139091777,0.5413741613345675,0.021450348246459618,0.5509607496627642,0.146424951674211,0.9328655728007129,0.9911549160852523,9.182679161046071,0.47770133014599553,0.021450348246459618,0.4312558270282489,0.11837778711165794,0.9306703545670979,0.9888233465325349,7.187597117137481,0.6050469925231394,0.021450348246459618,0.859384328358209,0.8918460096662417,0.8269226470501762,268,14346,14614,0.018338579444368414,0,0.018338579444368414
70,0.07,0.522070498570975,0.12211654042492198,0.9225589568731819,0.9905229174298724,7.4581499795853565,0.5139026897086291,0.01943847436543422,0.5818740795564636,0.1344141760126439,0.9236158651513022,0.9916709455852826,8.312486850806623,0.44959776391778106,0.01943847436543422,0.4622669175854863,0.10981890483720007,0.9214224397093821,0.9893138354432612,6.60381310836409,0.5782076154994771,0.01943847436543422,0.859384328358209,0.8918460096662417,0.8269226470501762,268,14346,14614,0.018338579444368414,0,0.018338579444368414
80,0.08,0.5530327087964433,0.11423693936314558,0.9133576372408854,0.9910320717711645,6.912908859955541,0.485834012177779,0.01742660048440882,0.6125569646196428,0.12514072406862148,0.9143619314710596,0.9921941418091778,7.6569620577455355,0.4211337341090839,0.01742660048440882,0.49350845297324375,0.10333315465766967,0.9121787508824982,0.9898200745080726,6.168855662165547,0.5505342902464742,0.01742660048440882,0.859384328358209,0.8918460096662417,0.8269226470501762,268,14346,14614,0.018338579444368414,0,0.018338579444368414
90,0.09,0.5839949190219117,0.1080070855568127,0.9041563176085887,0.9915412261124567,6.488832433576796,0.45714844063526183,0.015414726603383418,0.6430061325629604,0.11775175200668042,0.9051037117508467,0.99272467917427,7.144512584032893,0.39230095322751607,0.015414726603383418,0.524983705480863,0.09826241910694497,0.9029393480955844,0.9903426809598517,5.8331522831207,0.5219959280430077,0.015414726603383418,0.859384328358209,0.8918460096662417,0.8269226470501762,268,14346,14614,0.018338579444368414,0,0.018338579444368414
