,fpr,tpr,ppv,acc,npv,LR+,LR-,threshold,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,AUC,AUC_upper,AUC_lower,n_pos,n_neg,n_total,prevalence_in_data,prevalence_preset,prevalence
0,0.0,0.0,0.7967982297115537,0.9625316455696202,0.9625316455696202,66.5842998449185,1.0,inf,0.0,0.8407605679986175,0.9625316455696202,0.9625316455696202,90.05253452957969,1.0,0.05609967221824627,0.0,0.7528358914244897,0.9625316455696202,0.9625316455696202,43.11606516025733,1.0,0.05609967221824627,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
10,0.01,0.2214652669198124,0.46105408560158934,0.9611089026048749,0.9703052168839083,22.146526691981236,0.7863987202830178,0.08433255873258275,0.24999040116658977,0.49319221560921056,0.9622730580690266,0.9713543347494621,24.999040116658975,0.757585453367081,0.08433255873258275,0.192940132673035,0.42891595559396817,0.9601354783887618,0.9692423917909454,19.2940132673035,0.8152119871989546,0.08433255873258275,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
20,0.02,0.33431613431613433,0.3933084051118564,0.9552313003452244,0.9742390220624586,16.715806715806714,0.6792692506978222,0.06259462744458277,0.36672386135794455,0.41649139945731634,0.9570215522736647,0.9754626698941886,18.336193067897227,0.6462001414714852,0.06259462744458277,0.3019084072743241,0.37012541076639643,0.9545930238674937,0.9730190475305251,15.095420363716205,0.7123383599241591,0.06259462744458277,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
30,0.03,0.41457821457821453,0.35790657803458875,0.9495235903337169,0.9770586942418962,13.819273819273818,0.6035276138368922,0.05008112945290502,0.448421581848381,0.3678308511325088,0.9504573149654583,0.9783440743114915,14.9473860616127,0.5686375444862052,0.05008112945290502,0.3807348473080481,0.3479823049366687,0.9479212044054661,0.9757510173149304,12.691161576934936,0.6384176831875793,0.05008112945290502,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
40,0.04,0.4781326781326781,0.3171937322329156,0.9419746835443038,0.979282273370504,11.953316953316953,0.5436117936117937,0.04120535786836639,0.512448164090615,0.3327551488963338,0.94323096918618,0.9806136039924849,12.811204102265375,0.5078664957389427,0.04120535786836639,0.44381719217474125,0.30163231556949743,0.9406594796055346,0.9779448361818603,11.09542980436853,0.5793570914846445,0.04120535786836639,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
50,0.05,0.5240435240435241,0.2895107723153125,0.9337497945092881,0.9808732511206147,10.48087048087048,0.5010068167962904,0.03512807408154603,0.5583521391644946,0.30298926899603934,0.9353255991383151,0.982224859168074,11.16704278328989,0.46489248509000575,0.03512807408154603,0.4897349089225536,0.27603227563458577,0.9327546244355791,0.9795197592956627,9.794698178451071,0.5371211485025752,0.03512807408154603,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
60,0.06,0.5644085644085645,0.2678392509248276,0.9258589511754068,0.9823125332339878,9.406809406809408,0.46339514424620804,0.03173766760724149,0.5984707375589922,0.2796824748471262,0.927203460546514,0.983644007570507,9.97451229264987,0.4271587898308594,0.03173766760724149,0.5303463912581368,0.25599602700252894,0.9246509533939756,0.9809219550350604,8.839106520968947,0.49963149866155665,0.03173766760724149,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
70,0.07,0.6047736047736048,0.2515264356840313,0.9179681078415256,0.9837518153473609,8.63962292533721,0.42497461852300566,0.028347261132936955,0.6383593719718051,0.26198747714775195,0.9190727055827409,0.9850885749062214,9.119419599597215,0.3888608903528977,0.028347261132936955,0.5711878375754044,0.24106539422031073,0.9165558987243442,0.9823677455789741,8.159826251077204,0.4610883466931136,0.028347261132936955,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
80,0.08,0.6386568386568386,0.2369701736533154,0.9091308016877636,0.9849385102956639,7.983210483210483,0.3927643058077841,0.025376409191130083,0.6716580280050864,0.2463179228568967,0.9106950349733551,0.9862976151617734,8.39572535006358,0.3568934478205582,0.025376409191130083,0.6056556493085908,0.22762242444973413,0.9082220344551067,0.9835884046847864,7.570695616357385,0.42863516379500993,0.025376409191130083,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
90,0.09,0.6566748566748567,0.22110529480777738,0.9005999232834676,0.9855286287761421,7.296387296387297,0.3772803772803772,0.023591354300946277,0.6892933493109051,0.2296633690775618,0.901730484986839,0.9868833007669932,7.658814992343391,0.34143587987812624,0.023591354300946277,0.6240563640388083,0.21254722053799296,0.8992861625006946,0.9841728639969728,6.933959600431203,0.41312487468262826,0.023591354300946277,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
100,0.1,0.675568849481893,0.20814268811454273,0.8913213588832741,0.9861659173484468,6.75568849481893,0.36047905613123,0.021999126052215753,0.7077300291266945,0.21599202122303227,0.8927959605850002,0.9875165202979688,7.077300291266944,0.3247444120814506,0.021999126052215753,0.6434076698370915,0.2002933550060532,0.8903859076293391,0.9848109035593058,6.434076698370915,0.39621370018100943,0.021999126052215753,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
110,0.11,0.6926610404871274,0.19679898816329155,0.8828958823235102,0.9867441940727038,6.296918549882976,0.3453246736099692,0.020585403292503607,0.7243570856760015,0.204034599713668,0.8837936325772274,0.9880875292503867,6.585064415236378,0.3097111396898859,0.020585403292503607,0.6609649952982533,0.1895633766129151,0.8814184352668712,0.9853879422323808,6.008772684529575,0.38093820753005253,0.020585403292503607,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
120,0.12,0.7099567099567099,0.18713740319802877,0.8735821140884431,0.9873378730682003,5.916305916305916,0.329594647776466,0.019356345981799583,0.7411300426170074,0.19381863485638456,0.8747967712170424,0.9886785076795773,6.176083688475062,0.294170406117037,0.019356345981799583,0.6787833772964124,0.18045617153967297,0.872460744263258,0.9859900217141753,5.65652814413677,0.36501888943589506,0.019356345981799583,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
130,0.13,0.7251667251667252,0.17835650074935377,0.8650994575045208,0.9878631180409746,5.578205578205578,0.31590031590031586,0.018350170378311607,0.7558350093518506,0.18455573222977914,0.8657224256668541,0.9891932553443815,5.814115456552696,0.2806494145381028,0.018350170378311607,0.6944984409815999,0.17215726926892844,0.8634242453836143,0.9865151064931728,5.34229569985846,0.3511512172625289,0.018350170378311607,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
140,0.14,0.7398004064670731,0.17056681490541908,0.8552898890451632,0.9883887699089504,5.28428861762195,0.3025576668987522,0.01749952150364069,0.7699406306499665,0.17633195516495906,0.8566256236294164,0.9896939559447233,5.499575933214047,0.26751089459306215,0.01749952150364069,0.7096601822841797,0.16480167464587914,0.8543670144248249,0.9870285812372933,5.0690013020298545,0.3376044392044422,0.01749952150364069,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
150,0.15,0.7523887523887524,0.16332328970978333,0.8462089246899372,0.9888488678791297,5.015925015925016,0.2913073501308796,0.016813526261610038,0.7820399486931809,0.16870968130879296,0.8474536487105293,0.9901168805702423,5.21359965795454,0.25642358977272833,0.016813526261610038,0.7227375560843238,0.1579368981107737,0.8452316856456911,0.9874616051454352,4.818250373895492,0.3261911104890309,0.016813526261610038,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
160,0.16,0.7649770983104316,0.15688031993455345,0.8371279603347114,0.989308965849309,4.781106864440197,0.27978916867805764,0.016127531019579384,0.7941054022314189,0.16191773535699622,0.8382804049443671,0.990548709649919,4.963158763946368,0.245112616391168,0.016127531019579384,0.7358487943894443,0.1518429045121107,0.8360976257138323,0.9879068645522536,4.599054964934027,0.3144657209649473,0.016127531019579384,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
170,0.17,0.7775654442321109,0.15111213362637757,0.8280469959794854,0.9897690638194885,4.573914377835946,0.2679934406842037,0.015441535777548731,0.806135131925259,0.15582617547354055,0.8291058226645412,0.9909896894342142,4.741971364266229,0.23357213021053136,0.015441535777548731,0.7489957565389629,0.1463980917792146,0.8269649042956371,0.9883649061500036,4.405857391405664,0.302414751157876,0.015441535777548731,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
180,0.18,0.7901537901537902,0.14591799480177464,0.8189660316242594,0.9902291617896678,4.389743278632168,0.25591001200757296,0.014755540535518079,0.81812699767448,0.1503307203303404,0.8199298216850186,0.9914400652953645,4.545149987080445,0.22179634429941456,0.014755540535518079,0.7621805826331003,0.14150526927320892,0.817833601577139,0.988836317667543,4.234336570183891,0.29002367971573134,0.014755540535518079,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
190,0.19,0.8027421360754694,0.1412162690189049,0.8098850672690334,0.9906892597598471,4.224958610923522,0.24352822706732172,0.014069545293487426,0.8300785210165713,0.14534669319286936,0.8107523091418868,0.9919000789042621,4.368834321139849,0.20977960368324527,0.014069545293487426,0.7754057511343675,0.13708584484494046,0.8087038104222498,0.9893217332682812,4.081082900707197,0.27727685045139816,0.014069545293487426,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
200,0.2,0.8153304819971486,0.136940100609238,0.8008041029138074,0.9911493577300265,4.076652409985743,0.23083689750356418,0.013383550051456774,0.841986810754905,0.14080459883602994,0.8015731767067661,0.9923699643735885,4.209934053774525,0.19751648655636875,0.013383550051456774,0.7886741532393923,0.13307560238244606,0.7995756391593495,0.9898218401825453,3.9433707661969613,0.26415730845075963,0.013383550051456774,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
210,0.21,0.827918827918828,0.13303421302668833,0.7917231385585815,0.9916094557002059,3.9424706091372763,0.21782426845717975,0.01269755480942612,0.8538484654515054,0.1366468400939552,0.7923922969333729,0.9928499429595653,4.065945073578598,0.18500194246644885,0.01269755480942612,0.8019891903861506,0.12942158595942146,0.7904492152347216,0.9903373870004983,3.818996144695955,0.25064659444791065,0.01269755480942612,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
220,0.22,0.8408681408681409,0.12950093179794805,0.7821741465285769,0.9921230515983821,3.8221279130370043,0.204015204015204,0.012158010395346888,0.865997326003351,0.13287019891196944,0.7832221782907585,0.9933568546031915,3.9363514818334138,0.17179829999570384,0.012158010395346888,0.8157389557329308,0.12613166468392667,0.7813390798603731,0.9908880127606644,3.7079043442405943,0.23623210803470415,0.012158010395346888,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
230,0.23,0.8515970515970516,0.1259624278182942,0.7726582278481012,0.9925514687501062,3.7025958765089193,0.19273110182201095,0.011727006005816007,0.876018658017164,0.1291199799586952,0.7739723446548203,0.9937712394706,3.8087767739876695,0.16101472984783888,0.011727006005816007,0.8271754451769391,0.12280487567789322,0.7721422698446043,0.9913386346843097,3.5964149790301696,0.22444747379618302,0.011727006005816007,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
240,0.24,0.8583538083538084,0.12219697084701384,0.7637974683544304,0.9928009598950864,3.576474201474202,0.18637656795551533,0.011379564060204515,0.8823074478418423,0.12519060668530466,0.7645826588052134,0.9940079579485178,3.676281032674343,0.15485862126073377,0.011379564060204515,0.8344001688657744,0.11920333500872303,0.7627876518967429,0.9915893846972054,3.4766673702740603,0.21789451465029686,0.011379564060204515,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
250,0.25,0.8653800427993976,0.11873653570505259,0.7538854448940199,0.9930609930263439,3.4615201711975905,0.17949327626746986,0.011015230483781455,0.8888274081385557,0.12157191183973495,0.7552016345327863,0.9942629671836084,3.5553096325542226,0.1482301224819258,0.011015230483781455,0.8419326774602396,0.11590115957037023,0.7534445661428141,0.9918626690128479,3.3677307098409583,0.2107564300530139,0.011015230483781455,0.8883243243243244,0.9036892223514876,0.872959426297161,814,20911,21725,0.03746835443037975,0,0.03746835443037975
