,fpr,tpr,ppv,acc,npv,LR+,LR-,threshold,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,AUC,AUC_upper,AUC_lower,n_pos,n_neg,n_total,prevalence_in_data,prevalence_preset,prevalence
0,0.0,0.0,0.16272026278266566,0.9984109722962359,0.9984109722962359,102.48515779540159,1.0,inf,0.0,0.17437397486520387,0.9984109722962359,0.9984109722962359,115.68881022523401,1.0,0.005853679714378007,0.0,0.15106655070012748,0.9984109722962359,0.9984109722962359,89.28150536556919,1.0,0.005853679714378007,0.8597066196154782,0.8682355668643933,0.8511776723665632,4109,2581749,2585858,0.0015890277037640891,0,0.0015890277037640891
10,0.01,0.3094832481544577,0.04693937152489652,0.9882648879662637,0.9988904173885689,30.948324815445773,0.6974916685308508,0.007300793483756721,0.32361791911431936,0.04898274093866697,0.9889411004121806,0.998913806902486,32.361791911431936,0.6832142231168491,0.007300793483756721,0.29534857719459606,0.044896002111126085,0.988896179644703,0.9988684609065875,29.534857719459605,0.7117691139448524,0.007300793483756721,0.8597066196154782,0.8682355668643933,0.8511776723665632,4109,2581749,2585858,0.0015890277037640891,0,0.0015890277037640891
20,0.02,0.3921392066196155,0.03025998203048709,0.9783061173506047,0.9990130795548118,19.606960330980776,0.6202661156942699,0.005557402770743061,0.4070672270094712,0.03137711381151278,0.9790895939513236,0.9990379813239952,20.35336135047356,0.6050334418270702,0.005557402770743061,0.3772111862297598,0.029142850249461404,0.9790421518753999,0.9989895895854184,18.86055931148799,0.6354987895614697,0.005557402770743061,0.8597066196154782,0.8682355668643933,0.8511776723665632,4109,2581749,2585858,0.0015890277037640891,0,0.0015890277037640891
30,0.03,0.4444476257283152,0.023035028873065293,0.9683252476490565,0.9990886658901303,14.814920857610506,0.5727344064656544,0.00487087712342656,0.4596409504385011,0.023804356634397606,0.96918902533138,0.9991141749870686,15.321365014616704,0.5570711851149474,0.00487087712342656,0.4292543010181293,0.022265701111732976,0.9691407401036265,0.9990644079468597,14.30847670060431,0.5883976278163615,0.00487087712342656,0.8597066196154782,0.8682355668643933,0.8511776723665632,4109,2581749,2585858,0.0015890277037640891,0,0.0015890277037640891
40,0.04,0.4836728558544372,0.018881100564168946,0.9589909923173525,0.9991448355751104,12.09182139636093,0.537840775151628,0.004526224046773808,0.4989526800186584,0.019466326571456687,0.9592673830358034,0.9991700173237632,12.47381700046646,0.521924291647231,0.004526224046773808,0.468393031690216,0.0182958745568812,0.9592188229079922,0.9991194399766979,11.7098257922554,0.553757258656025,0.004526224046773808,0.8597066196154782,0.8682355668643933,0.8511776723665632,4109,2581749,2585858,0.0015890277037640891,0,0.0015890277037640891
50,0.05,0.5208079824774885,0.016307338675131247,0.9493295566003347,0.9991978745140168,10.416159649549769,0.5044126500236963,0.004243800611266723,0.536082715347047,0.016777822293888797,0.9493422739676195,0.9992233923489845,10.72165430694094,0.4883339838452137,0.004243800611266723,0.50553324960793,0.015836855056373698,0.9492937300202249,0.9991722942064188,10.110664992158599,0.5204913162021789,0.004243800611266723,0.8597066196154782,0.8682355668643933,0.8511776723665632,4109,2581749,2585858,0.0015890277037640891,0,0.0015890277037640891
60,0.06,0.5491468591979666,0.014357343206132661,0.9392893964015038,0.9992371930870038,9.152447653299443,0.4796310008532271,0.004066402221833938,0.5643608035056773,0.014749402368948264,0.9394030989101507,0.9992629431262122,9.406013391761288,0.4634459537173646,0.004066402221833938,0.5339329148902558,0.013965284043317058,0.9393547481521738,0.9992115028496095,8.898881914837597,0.49581604798908957,0.004066402221833938,0.8597066196154782,0.8682355668643933,0.8511776723665632,4109,2581749,2585858,0.0015890277037640891,0,0.0015890277037640891
70,0.07,0.5752181622222995,0.012909510374282304,0.9286804556608622,0.9992730837562711,8.21740231746142,0.4567546642770973,0.003926618761156801,0.5903321576068599,0.01324433489379466,0.9294602583883593,0.9992994055721078,8.433316537240854,0.44050305633670983,0.003926618761156801,0.5601041668377391,0.012574685854769948,0.9294122252735981,0.9992477499894914,8.001488097681987,0.47300627221748487,0.003926618761156801,0.8597066196154782,0.8682355668643933,0.8511776723665632,4109,2581749,2585858,0.0015890277037640891,0,0.0015890277037640891
80,0.08,0.5967736327921288,0.01173310058966116,0.9195342789235029,0.9993029989076939,7.4596704099016105,0.438289529573773,0.0038283762732172003,0.6117725288402923,0.0120245343723482,0.9195102180092661,0.9993288354979362,7.647156610503654,0.4219863816953344,0.0038283762732172003,0.5817747367439653,0.011441666806974119,0.9194625506865733,0.9992770130524216,7.272184209299566,0.4545926774522116,0.0038283762732172003,0.8597066196154782,0.8682355668643933,0.8511776723665632,4109,2581749,2585858,0.0015890277037640891,0,0.0015890277037640891
90,0.09,0.6177226143154593,0.01080567782981029,0.9091762020789832,0.9993318093291513,6.863584603505103,0.420085039213781,0.0037409773376857482,0.6325808100226991,0.011062781862875737,0.9095591732215703,0.9993578099422149,7.028675666918879,0.4037573516234076,0.0037409773376857482,0.6028644186082195,0.01054857379674484,0.9095119530523568,0.9993059064873685,6.698493540091328,0.4364127268041544,0.0037409773376857482,0.8597066196154782,0.8682355668643933,0.8511776723665632,4109,2581749,2585858,0.0015890277037640891,0,0.0015890277037640891
