,fpr,tpr,ppv,acc,npv,LR+,LR-,threshold,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,AUC,AUC_upper,AUC_lower,n_pos,n_neg,n_total,prevalence_in_data,prevalence_preset,prevalence
0,0.0,0.0,0.6784022161247113,0.9738077420232669,0.9738077420232669,55.86353984076532,1.0,inf,0.0,0.7657913095367993,0.9738077420232669,0.9738077420232669,84.38223471994652,1.0,0.03789729620584721,0.0,0.5910131227126233,0.9738077420232669,0.9738077420232669,27.34484496158412,1.0,0.03789729620584721,0.8922532467532468,0.9155019498195505,0.869004543686943,385,14314,14699,0.02619225797673311,0,0.02619225797673311
10,0.01,0.2478664192949907,0.3970840031828644,0.9702992429028213,0.9799741718235577,24.78664192949907,0.7597308896010195,0.057686705743221545,0.29099588343690846,0.43904814719478025,0.9716915038521811,0.9811015049735784,29.099588343690847,0.7161657743061531,0.057686705743221545,0.2047369551530729,0.35511985917094857,0.9694321877497744,0.9788509010747859,20.47369551530729,0.8032960048958859,0.057686705743221545,0.8922532467532468,0.9155019498195505,0.869004543686943,385,14314,14699,0.02619225797673311,0,0.02619225797673311
20,0.02,0.35898838004101163,0.3243153670669604,0.9634239350331745,0.9827290115102512,17.949419002050583,0.6540934897540698,0.04165090969342365,0.40690551831492544,0.35368020729725613,0.9649893614906624,0.9839828568750417,20.34527591574627,0.6051984506990556,0.04165090969342365,0.31107124176709783,0.29495052683666473,0.962479245396308,0.9814427790340076,15.55356208835489,0.7029885288090839,0.04165090969342365,0.8922532467532468,0.9155019498195505,0.869004543686943,385,14314,14699,0.02619225797673311,0,0.02619225797673311
30,0.03,0.45058099794941897,0.29384092296065545,0.9569072009911165,0.9850068314767639,15.019366598313965,0.5664113423201866,0.031764178957784495,0.5002809535106635,0.30964541043065624,0.9576969975577662,0.9863328679504232,16.676031783688785,0.5151742747312748,0.031764178957784495,0.4008810423881744,0.2780364354906547,0.9550934894427816,0.9836587415000306,13.362701412939147,0.6176484099090986,0.031764178957784495,0.8922532467532468,0.9155019498195505,0.869004543686943,385,14314,14699,0.02619225797673311,0,0.02619225797673311
40,0.04,0.509681227863046,0.2547765896140697,0.9479803820915461,0.9864509881890644,12.742030696576151,0.5107487209759938,0.02645676344450347,0.5596163717723828,0.2734123595227377,0.9495130487198019,0.9878119583912932,13.990409294309568,0.45873294607043463,0.02645676344450347,0.4597460839537093,0.23614081970540168,0.9468972203770446,0.9850891655068076,11.493652098842732,0.5627644958815529,0.02645676344450347,0.8922532467532468,0.9155019498195505,0.869004543686943,385,14314,14699,0.02619225797673311,0,0.02619225797673311
50,0.05,0.5462809917355371,0.226790471326281,0.9394454786658337,0.9873287901322874,10.92561983471074,0.4775989560678557,0.023280169494872972,0.596011083191098,0.24277712883705102,0.940728230970037,0.9886914649853954,11.920221663821959,0.4252514913777916,0.023280169494872972,0.4965509002799763,0.210803813815511,0.9381231442008158,0.9859464830409137,9.931018005599524,0.5299464207579198,0.023280169494872972,0.8922532467532468,0.9155019498195505,0.869004543686943,385,14314,14699,0.02619225797673311,0,0.02619225797673311
60,0.06,0.5851576994434137,0.2075619924514016,0.9303645534681659,0.9882654854819969,9.752628324056897,0.441321596336794,0.020052258732004894,0.6343724972485267,0.22141174731217456,0.9319949256031487,0.9896464144872797,10.572874954142113,0.38896542845901416,0.020052258732004894,0.5359429016383006,0.19371223759062867,0.9294168322423801,0.986895678769039,8.932381693971678,0.4936777642145739,0.020052258732004894,0.8922532467532468,0.9155019498195505,0.869004543686943,385,14314,14699,0.02619225797673311,0,0.02619225797673311
70,0.07,0.6171428571428571,0.19149395524006033,0.9216205184026125,0.9890529368782816,8.816326530612244,0.41167434715821816,0.01815989557835844,0.66569729793644,0.20368661337378052,0.9230773154436036,0.990424138166295,9.509961399092,0.3594652710360861,0.01815989557835844,0.5685884163492743,0.17930129710634013,0.9205338145652405,0.9876768020834603,8.122691662132489,0.46388342328035026,0.01815989557835844,0.8922532467532468,0.9155019498195505,0.869004543686943,385,14314,14699,0.02619225797673311,0,0.02619225797673311
80,0.08,0.6457142857142857,0.17822841569144193,0.9128784271038847,0.9897542158687198,8.071428571428571,0.38509316770186336,0.016543357856450298,0.6934908311413821,0.1890739527146171,0.9140672134151597,0.9911186089995782,8.668635389267276,0.3331621400637151,0.016543357856450298,0.5979377402871893,0.16738287866826673,0.9115644622090325,0.9883820355903264,7.474221753589866,0.43702419534001163,0.016543357856450298,0.8922532467532468,0.9155019498195505,0.869004543686943,385,14314,14699,0.02619225797673311,0,0.02619225797673311
90,0.09,0.673051948051948,0.16734676517886277,0.9037859718348187,0.990429253400763,7.478354978354979,0.35928357356928786,0.015089989122466426,0.7199096942904315,0.17705427674387858,0.905021105673979,0.9917893818244061,7.998996603227017,0.30779154473578957,0.015089989122466426,0.6261942018134645,0.15763925361384695,0.9025664853186056,0.9890722095785143,6.95771335348294,0.4107756024027862,0.015089989122466426,0.8922532467532468,0.9155019498195505,0.869004543686943,385,14314,14699,0.02619225797673311,0,0.02619225797673311
