,fpr,tpr,ppv,acc,npv,LR+,LR-,threshold,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,AUC,AUC_upper,AUC_lower,n_pos,n_neg,n_total,prevalence_in_data,prevalence_preset,prevalence
0,0.0,0.0,0.39263116434692785,0.9959653518973475,0.9959653518973474,145.5701985290549,1.0,inf,0.0,0.4032767842181935,0.9959653518973475,0.9959653518973474,155.61035924096493,1.0,0.010681979648750936,0.0,0.3819855444756622,0.9959653518973475,0.9959653518973474,135.5300378171449,1.0,0.010681979648750936,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
10,0.01,0.37930597771023306,0.13318274590682416,0.9870468174515904,0.9974653712318786,37.9305977710233,0.6269636588785524,0.016092549255607422,0.3880443897017673,0.13584252124098783,0.9875713209390292,0.9975021864674446,38.804438970176726,0.6181369800992249,0.016092549255607422,0.3705675657186988,0.13052297057266046,0.9875008081043055,0.9974310347343769,37.05675657186988,0.63579033765788,0.016092549255607422,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
20,0.02,0.4908814589665654,0.09043349429725989,0.9776982702746404,0.9978992180144586,24.54407294832827,0.5195087153402395,0.010725949348594653,0.49988465409324256,0.09194216974496412,0.9780629035305829,0.9979369552776348,24.994232704662128,0.5103217815375076,0.010725949348594653,0.4818782638398882,0.08892481884955564,0.9779902540823117,0.9978628351825195,24.09391319199441,0.5286956491429713,0.010725949348594653,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
30,0.03,0.560790273556231,0.07039342108871502,0.9679455023708206,0.9981685538569546,18.693009118541035,0.4527935324162567,0.008307414281002663,0.5697281655541158,0.07143639419520803,0.9683850440026077,0.9982062871615874,18.99093885180386,0.44357921076895285,0.008307414281002663,0.5518523815583463,0.06935044798222201,0.9683129215046258,0.9981319059865305,18.39507938527821,0.46200785406356054,0.008307414281002663,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
40,0.04,0.6135596082404593,0.058502215602447144,0.9581102081638604,0.9983711273297226,15.33899020601148,0.4025420747495216,0.006930292848268188,0.6223289809644372,0.05928945762919625,0.9586376162637273,0.998408845765262,15.55822452411093,0.3934073114953779,0.006930292848268188,0.6047902355164814,0.057714973575698034,0.9585668535976829,0.9983350768369413,15.119755887912033,0.4116768380036653,0.006930292848268188,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
50,0.05,0.6522008330518969,0.050188743044033965,0.9481737573915181,0.9985181437625054,13.044016661037936,0.36610438626116115,0.006121183194744649,0.6607781969379952,0.05081567397630094,0.9488330918010301,0.9985555788894003,13.215563938759903,0.35707558217053137,0.006121183194744649,0.6436234691657986,0.049561812111766995,0.9487638785111725,0.9984826441526394,12.872469383315972,0.375133190351791,0.006121183194744649,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
60,0.06,0.6803782505910165,0.04391899439785257,0.938560253333933,0.9986241044203978,11.339637509850277,0.3400231376691314,0.005613488336203924,0.6887765676209388,0.044437306917303826,0.9389864018552099,0.9986605584577333,11.47960946034898,0.3310887578500652,0.005613488336203924,0.6719799335610943,0.04340068187840133,0.9389186333474694,0.998588371250362,11.199665559351573,0.3489575174881976,0.005613488336203924,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
70,0.07,0.7055555555555555,0.03922942957482883,0.9287655693677417,0.9987186533677582,10.079365079365079,0.3166069295101554,0.005204537164362817,0.7137641005265455,0.039667928836457485,0.9291275642384641,0.9987547359896211,10.196630007522078,0.30778053706823066,0.005204537164362817,0.6973470105845655,0.03879093031320017,0.9290613270576785,0.9986834077760817,9.962100151208078,0.32543332195208013,0.005204537164362817,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
80,0.08,0.7254643701452212,0.03543379635140748,0.9190386064453537,0.9987923965161701,9.068304626815266,0.29840829332041163,0.004898239608812867,0.7335015982384727,0.03581244965801421,0.9192475445771852,0.998827915601996,9.168769977980908,0.289672175827747,0.004898239608812867,0.7174271420519698,0.03505514304480076,0.9191826898030311,0.9987573065249301,8.967839275649622,0.3071444108130763,0.004898239608812867,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
90,0.09,0.7442868400315209,0.032415057410702997,0.9087675814685066,0.9988622863625477,8.26985377812801,0.2810034724928342,0.004640901604375301,0.7521436382808483,0.032746144827498935,0.9093631051296983,0.9988978487749394,8.35715153645387,0.2723696282628041,0.004640901604375301,0.7364300417821935,0.03208396999390706,0.9092997062973991,0.9988280564851506,8.182556019802151,0.28963731672286425,0.004640901604375301,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
100,0.1,0.7603543029074944,0.029881400227960847,0.8991208527673653,0.9989222659128012,7.6035430290749435,0.26627299676945065,0.004449730310485583,0.7680419194637725,0.03017449142056735,0.8994675955807349,0.9989570217962775,7.680419194637725,0.2577312005958083,0.004449730310485583,0.7526666863512163,0.029588309035354345,0.8994055619256295,0.9988879653514572,7.526666863512162,0.274814792943093,0.004449730310485583,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
110,0.11,0.7753081729145559,0.027759751335629947,0.8889853493629181,0.9989777457148238,7.048256117405053,0.2524627270622968,0.0042797336312166085,0.7828249160661322,0.028021416324722992,0.8895675862509547,0.9990124653781507,7.1165901460557475,0.24401694824030085,0.0042797336312166085,0.7677914297629795,0.0274980863465369,0.8895069314239654,0.9989441775565936,6.97992208875436,0.26090850588429265,0.0042797336312166085,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
120,0.12,0.7873184734886863,0.02589032482952526,0.8790193756673885,0.9990214291966163,6.560987279072386,0.24168355285376553,0.004145383986677232,0.794687990012056,0.026126391606706125,0.8796557960607686,0.9990557590262189,6.622399916767134,0.23330910225902723,0.004145383986677232,0.7799489569653166,0.025654258052344395,0.8795963292490517,0.9989880420168878,6.499574641377639,0.2500580034485038,0.004145383986677232,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
130,0.13,0.7989699425869639,0.02429223212861425,0.8688015998244976,0.9990639108457255,6.145922635284338,0.23106903150923694,0.004023628920750606,0.8061875725170735,0.02450634964357944,0.8697425393105304,0.9990983623313986,6.20144286551595,0.22277290515278905,0.004023628920750606,0.7917523126568542,0.024078114613649063,0.8696842981167241,0.999031272899264,6.090402405052725,0.23936515786568482,0.004023628920750606,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
140,0.14,0.8091016548463357,0.02287627370890042,0.8593644271031335,0.9991015524562766,5.779297534616683,0.2219748199461213,0.00393626130579086,0.8161795075148855,0.023071812990202983,0.8598231997331377,0.9991348706969782,5.829853625106325,0.21374475870362145,0.00393626130579086,0.8020238021777858,0.02268073442759786,0.8597660864434576,0.9990683106231896,5.728741444127041,0.23020488118862117,0.00393626130579086,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
150,0.15,0.8199299223235393,0.02166378653576515,0.8491411554545418,0.9991418372341847,5.466199482156929,0.21184715020760078,0.00384435244117516,0.8268499532517595,0.02184266351513108,0.8499065977078109,0.999175469201582,5.512333021678397,0.20370593735087122,0.00384435244117516,0.8130098913953192,0.02148490955639922,0.8498507579285012,0.9991096222851618,5.420065942635461,0.21998836306433034,0.00384435244117516,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
160,0.16,0.8291223404255319,0.020560658231429316,0.8393042948699606,0.9991761464066524,5.182014627659575,0.2034257852077001,0.0037743039549952362,0.8359011095674951,0.020725302785401193,0.8399834624194935,0.9992092408387461,5.2243819347968445,0.19535582194345824,0.0037743039549952362,0.8223435712835687,0.020396013677457442,0.8399287625233797,0.9991439657461073,5.139647320522305,0.211495748471942,0.0037743039549952362,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
170,0.17,0.8372488179669031,0.019560825266843225,0.8300094708969835,0.9992063207811159,4.924993046864135,0.19608576148565893,0.0037138750495469587,0.8438967755367025,0.019713104980088658,0.8300560685990521,0.9992386848846538,4.964098679627662,0.18807617405216567,0.0037138750495469587,0.8306008603971037,0.019408545553597795,0.830002424260261,0.999173894301076,4.885887414100609,0.2040953489191522,0.0037138750495469587,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
180,0.18,0.8456602499155691,0.01867654518308525,0.8198345282330959,0.999237986024204,4.698112499530939,0.18821920742003767,0.0036565203426164425,0.8521665748178026,0.01881755489410602,0.8201297808100576,0.9992702011824304,4.734258748987792,0.18028466485633832,0.0036565203426164425,0.8391539250133356,0.018535535472064487,0.8200772793472135,0.9992060135587969,4.661966250074087,0.19615374998373702,0.0036565203426164425,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
190,0.19,0.8533540189125295,0.017869234659092598,0.8096219195100648,0.9992668068546147,4.491336941644892,0.1810444210956426,0.0036041458123012527,0.8597248867152366,0.0180002569074494,0.8102006224198403,0.9992989443888822,4.524867824817035,0.17317915220341157,0.0036041458123012527,0.8469831511098224,0.017738212410735796,0.8101492140004554,0.9992353134685874,4.457806058472749,0.1889096899878736,0.0036041458123012527,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
200,0.2,0.8605763818529776,0.01713229459097189,0.7993538113412537,0.9992938103870134,4.302881909264888,0.17427952268377803,0.003555200030649946,0.8668146175210849,0.017254357393741388,0.800269573469811,0.9993260383101715,4.334073087605424,0.16648172809864387,0.003555200030649946,0.8543381461848703,0.017010231788202386,0.8002192352984066,0.9992629498094572,4.271690730924351,0.1820773172689122,0.003555200030649946,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
210,0.21,0.8667679837892603,0.01644535064539188,0.7898917144597373,0.9993172170680181,4.127466589472668,0.1686481217857464,0.0035152198608564313,0.8728880288860397,0.016559557913967408,0.7903344240284776,0.9993486149171339,4.1566096613620935,0.16090122925817762,0.0035152198608564313,0.860647938692481,0.016331143376816352,0.790285039571802,0.9992859353846764,4.0983235175832435,0.17639501431331517,0.0035152198608564313,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
220,0.22,0.8733747044917258,0.015827426133834907,0.7796390277601775,0.9993421957017501,3.9698850204169354,0.16234012244650536,0.003472411062168066,0.8793637750865991,0.015934243212111208,0.7804008978666256,0.9993738584090565,3.9971080685754505,0.1546618268120524,0.003472411062168066,0.8673856338968525,0.01572060905555861,0.7803525702820011,0.9993117307159999,3.9426619722584206,0.1700184180809583,0.003472411062168066,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
230,0.23,0.8787290329843521,0.015241164869986527,0.7695842494610843,0.999362035470823,3.8205610129754435,0.15749476235798426,0.003435877668592731,0.8846080511185039,0.015341579770640835,0.770462403155994,0.999393287918361,3.8461219613847994,0.1498596738720728,0.003435877668592731,0.8728500148502003,0.015140749969332219,0.7704149636172731,0.9993315074052899,3.795000064566088,0.1651298508438957,0.003435877668592731,0.9095148176291794,0.9135515495030386,0.9054780857553201,11844,2923728,2935572,0.004034648102652566,0,0.004034648102652566
