,fpr,tpr,ppv,acc,npv,LR+,LR-,threshold,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,AUC,AUC_upper,AUC_lower,n_pos,n_neg,n_total,prevalence_in_data,prevalence_preset,prevalence
0,0.0,0.0,0.5600255564109812,0.9419345496669562,0.9419345496669562,9.081516109357091,1.0,inf,0.0,0.6905607534065837,0.9419345496669562,0.9419345496669562,10.908820176208538,1.0,0.08736148080388943,0.0,0.42949035941537855,0.9419345496669562,0.9419345496669562,7.254212042505645,1.0,0.08736148080388943,0.7990679551122194,0.8199041067990473,0.7782318034253916,802,13010,13812,0.05806545033304373,0,0.05806545033304373
10,0.01,0.10910224438902742,0.4219116227740015,0.9386584129742253,0.9474325384354192,10.910224438902743,0.8998967228393663,0.1179673120329045,0.1306792751973545,0.46926062124411866,0.9401031551338168,0.9486491617000392,13.06792751973545,0.8781017422248945,0.1179673120329045,0.08752521358070035,0.3745626243038844,0.9375973951123459,0.9462370958961009,8.752521358070036,0.9216917034538381,0.1179673120329045,0.7990679551122194,0.8199041067990473,0.7782318034253916,802,13010,13812,0.05806545033304373,0,0.05806545033304373
20,0.02,0.17206982543640897,0.3447457725317624,0.9325741591162964,0.9505353041851594,8.603491271820449,0.8448267087383582,0.09768678484886903,0.1981920477664719,0.37921988273602264,0.9346039691796054,0.9519855759780459,9.909602388323595,0.8181713798301307,0.09768678484886903,0.14594760310634605,0.31027166232750225,0.9315703719730154,0.9490165413445479,7.2973801553173026,0.8714820376465857,0.09768678484886903,0.7990679551122194,0.8199041067990473,0.7782318034253916,802,13010,13812,0.05806545033304373,0,0.05806545033304373
30,0.03,0.22817955112219448,0.3180788760259794,0.9268338091100905,0.9532951222182858,7.605985037406484,0.7956911844101088,0.08030960800334823,0.25722361665326704,0.345785523458393,0.9286123183142136,0.954923319819419,8.574120555108902,0.7657488488110649,0.08030960800334823,0.19913548559112196,0.29037222859356576,0.9252394048250854,0.9515688687166091,6.637849519704066,0.8256335200091527,0.08030960800334823,0.7990679551122194,0.8199041067990473,0.7782318034253916,802,13010,13812,0.05806545033304373,0,0.05806545033304373
40,0.04,0.28318908610825877,0.30304911495196596,0.9202483773700618,0.9559830021558374,7.079727152706469,0.7466780353038971,0.06462513613253959,0.31437090662556555,0.32636524988061616,0.9225112559450986,0.957830008295236,7.859272665639138,0.7141969722650359,0.06462513613253959,0.252007265590952,0.2797329800233158,0.9188900830440155,0.9541700887454239,6.3001816397737995,0.7791590983427584,0.06462513613253959,0.7990679551122194,0.8199041067990473,0.7782318034253916,802,13010,13812,0.05806545033304373,0,0.05806545033304373
50,0.05,0.31692826756637815,0.2803719844435405,0.9136045382531813,0.9575830871926724,6.338565351327563,0.7190228762459178,0.058682701484566266,0.34912965260322176,0.30091497598981887,0.9151101926866336,0.9594769165932415,6.982593052064435,0.685126681470293,0.058682701484566266,0.28472688252953454,0.25982899289726213,0.9113706168396095,0.9556450607328699,5.69453765059069,0.7529190710215425,0.058682701484566266,0.7990679551122194,0.8199041067990473,0.7782318034253916,802,13010,13812,0.05806545033304373,0,0.05806545033304373
60,0.06,0.3566084788029925,0.26768673801874404,0.9055712423979149,0.9594908126591842,5.943474646716542,0.6844590651031995,0.05261076857367402,0.38975930877468773,0.2859409922209139,0.9080500264724369,0.9615205418115321,6.495988479578129,0.649192224707779,0.05261076857367402,0.3234576488312973,0.24943248381657418,0.9042001907299957,0.9575174194041135,5.390960813854955,0.71972590549862,0.05261076857367402,0.7990679551122194,0.8199041067990473,0.7782318034253916,802,13010,13812,0.05806545033304373,0,0.05806545033304373
70,0.07,0.389561809761311,0.2550691527726233,0.8982665177278556,0.961096670462328,5.565168710875871,0.6563851507942893,0.04857326783895824,0.4233115117475325,0.27155412265608586,0.9005789047510512,0.9631817085023358,6.047307310679035,0.6200951486585672,0.04857326783895824,0.3558121077750895,0.23858418288916083,0.8966595214621792,0.9590487317450479,5.0830301110727065,0.6926751529300113,0.04857326783895824,0.7990679551122194,0.8199041067990473,0.7782318034253916,802,13010,13812,0.05806545033304373,0,0.05806545033304373
80,0.08,0.415211970074813,0.24209295602781766,0.8906023747465971,0.9622981538966174,5.190149625935162,0.6356391629621598,0.04552518197448704,0.4493151657336741,0.2571820052881711,0.8926694731333917,0.9644142613736684,5.616439571670926,0.5985704720286151,0.04552518197448704,0.38110877441595187,0.2270039067674642,0.8887090383059364,0.9601822035497289,4.763859680199398,0.6727078538957045,0.04552518197448704,0.7990679551122194,0.8199041067990473,0.7782318034253916,802,13010,13812,0.05806545033304373,0,0.05806545033304373
90,0.09,0.4425187032418953,0.23234868052070667,0.882247321169997,0.963587209080485,4.916874480465504,0.6126168096242908,0.04247042585378959,0.4768936372584846,0.24621887759161273,0.8848514840053072,0.9657766603341101,5.29881819176094,0.574842156858808,0.04247042585378959,0.408143769225306,0.21847848344980061,0.8808594919576235,0.9614521996670431,4.534930769170066,0.6503914623897735,0.04247042585378959,0.7990679551122194,0.8199041067990473,0.7782318034253916,802,13010,13812,0.05806545033304373,0,0.05806545033304373
