,fpr,tpr,ppv,acc,npv,LR+,LR-,threshold,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,AUC,AUC_upper,AUC_lower,n_pos,n_neg,n_total,prevalence_in_data,prevalence_preset,prevalence
0,0.0,0.0,0.68285916782434,0.9345229094208377,0.9345229094208378,15.198309652763104,1.0,inf,0.0,0.7774132258577225,0.9345229094208377,0.9345229094208378,20.03317083613979,1.0,0.06415875649380287,0.0,0.5883051097909574,0.9345229094208377,0.9345229094208378,10.363448469386421,1.0,0.06415875649380287,0.8455184757505774,0.8634104780117196,0.8276264734894352,866,12360,13226,0.06547709057916226,0,0.06547709057916226
10,0.01,0.15173210161662817,0.5120812582600875,0.9349009526689853,0.943374246923922,15.173210161662816,0.8568362609933049,0.08734441578234445,0.17562640632203735,0.551674367628743,0.93667718644147,0.944873314370785,17.562640632203735,0.8327005996747097,0.08734441578234445,0.127837796911219,0.4724881488914321,0.9335481273344257,0.9418634277448816,12.783779691121898,0.8809719223119,0.08734441578234445,0.8455184757505774,0.8634104780117196,0.8276264734894352,866,12360,13226,0.06547709057916226,0,0.06547709057916226
20,0.02,0.24196934705017847,0.45719184137306973,0.9316085396532999,0.948609020156976,12.098467352508923,0.7735006662753281,0.06737238969831616,0.27049349662911326,0.48654823686042686,0.9335435784122798,0.9504295952815998,13.524674831455663,0.7443943911947823,0.06737238969831616,0.2134451974712437,0.4278354458857126,0.9298082217609328,0.9467595140585868,10.672259873562185,0.8026069413558738,0.06737238969831616,0.8455184757505774,0.8634104780117196,0.8276264734894352,866,12360,13226,0.06547709057916226,0,0.06547709057916226
30,0.03,0.31986143187066973,0.42661223989922625,0.9273778920308482,0.9531704973107098,10.662047729022325,0.7011737815766291,0.05506703129705218,0.35092624782293264,0.4504241454488992,0.9294648518535202,0.9552159565301698,11.697541594097755,0.6691481981206879,0.05506703129705218,0.28879661591840683,0.40280033434955326,0.9253967843176576,0.9511386639923538,9.626553863946894,0.7331993650325703,0.05506703129705218,0.8455184757505774,0.8634104780117196,0.8276264734894352,866,12360,13226,0.06547709057916226,0,0.06547709057916226
40,0.04,0.3700672758309067,0.3925741969704811,0.9208739044964134,0.9560420945154974,9.251681895772666,0.6561799210094722,0.04839936598721282,0.4022243532761588,0.4133326491607732,0.9234784734566123,0.9581957306134503,10.05560883190397,0.6226829653373346,0.04839936598721282,0.3379101983856546,0.3718157447801891,0.9192673697113244,0.9539053652446424,8.447754959641365,0.6896768766816098,0.04839936598721282,0.8455184757505774,0.8634104780117196,0.8276264734894352,866,12360,13226,0.06547709057916226,0,0.06547709057916226
50,0.05,0.41424841851591526,0.36674663191287316,0.9146937192223485,0.9586216428897806,8.284968370318305,0.6165806120885102,0.044318323404513436,0.4470561581337175,0.38516678023665535,0.9170687005098895,0.9608170142128553,8.94112316267435,0.5820461493329289,0.044318323404513436,0.381440678898113,0.348326483589091,0.9127723898325847,0.9563702014648452,7.6288135779622595,0.6511150748440916,0.044318323404513436,0.8455184757505774,0.8634104780117196,0.8276264734894352,866,12360,13226,0.06547709057916226,0,0.06547709057916226
60,0.06,0.4607390300230947,0.3494025404177987,0.908135490700136,0.9613380630592196,7.678983833718245,0.5736818829541546,0.040072478884964326,0.49393735264657007,0.3658013766590923,0.9107931156352584,0.9636507451550841,8.232289210776168,0.5383645184610958,0.040072478884964326,0.4275407073996193,0.3330037041765051,0.9064456564802713,0.9590768021091484,7.125678456660322,0.6089992474472135,0.040072478884964326,0.8455184757505774,0.8634104780117196,0.8276264734894352,866,12360,13226,0.06547709057916226,0,0.06547709057916226
70,0.07,0.49465935334872974,0.33082335121889095,0.9014913806139422,0.9633382302047374,7.066562190696138,0.5433770394099681,0.03738699918106292,0.5279585973382815,0.3457410361222709,0.9036754986613451,0.9656584334324487,7.542265676261164,0.5075714007115253,0.03738699918106292,0.46136010935917793,0.3159056663155109,0.8993148234315022,0.9610022638389848,6.5908587051311125,0.5791826781084108,0.03738699918106292,0.8455184757505774,0.8634104780117196,0.8276264734894352,866,12360,13226,0.06547709057916226,0,0.06547709057916226
80,0.08,0.5278579676674364,0.31587580466245346,0.8944030697111749,0.9652978351844987,6.5982245958429555,0.5131978612310474,0.03477218583698946,0.5611073834048865,0.32949937987928135,0.8965007556350092,0.9676562065209545,7.0138422925610815,0.47705719195121027,0.03477218583698946,0.4946085519299864,0.30225222944562563,0.8921466056231188,0.9629372639962432,6.1826068991248295,0.5493385305108844,0.03477218583698946,0.8455184757505774,0.8634104780117196,0.8276264734894352,866,12360,13226,0.06547709057916226,0,0.06547709057916226
90,0.09,0.5515011547344111,0.30014956945552046,0.8862795503805635,0.9666669152626169,6.127790608160123,0.4928558739182296,0.03292625372942722,0.5846251735506287,0.31277566363582715,0.8886954030163953,0.9690096622594953,6.495835261673652,0.45645585324106736,0.03292625372942722,0.5183771359181935,0.28752347527521377,0.8843576742556446,0.964243750604341,5.759745954646594,0.5292558945953918,0.03292625372942722,0.8455184757505774,0.8634104780117196,0.8276264734894352,866,12360,13226,0.06547709057916226,0,0.06547709057916226
