,fpr,tpr,ppv,acc,npv,LR+,LR-,threshold,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,AUC,AUC_upper,AUC_lower,n_pos,n_neg,n_total,prevalence_in_data,prevalence_preset,prevalence
0,0.0,0.0,0.17669103352297047,0.9978894859670386,0.9978894859670387,78.47442361930344,1.0,inf,0.0,0.1893377824878157,0.9978894859670386,0.9978894859670387,88.43030253195431,1.0,0.006468838246319626,0.0,0.16404428455812525,0.9978894859670386,0.9978894859670387,68.51854470665256,1.0,0.006468838246319626,0.8211363358467496,0.8300571323183159,0.8122155393751832,4907,2320119,2325026,0.002110514032961352,0,0.002110514032961352
10,0.01,0.24691257387405746,0.04962413342918878,0.9876619874358393,0.998392529976063,24.691257387405745,0.7606943698241844,0.008186697596929084,0.2589777693786664,0.05192890774610718,0.9884571673238669,0.9984194258965277,25.897776937866638,0.7485073036579127,0.008186697596929084,0.23484737836944852,0.047319359112270386,0.9884062397950212,0.9983680406251523,23.484737836944852,0.7728814359904561,0.008186697596929084,0.8211363358467496,0.8300571323183159,0.8122155393751832,4907,2320119,2325026,0.002110514032961352,0,0.002110514032961352
20,0.02,0.31982881597717544,0.03271334348594432,0.9782817912573881,0.9985338092888701,15.991440798858772,0.6940522285947188,0.006317807349607133,0.33287873965013354,0.0340045431162774,0.9786342414990039,0.9985623284423867,16.643936982506677,0.6807359799488433,0.006317807349607133,0.30677889230421734,0.031422143855611234,0.9785791574049222,0.9985061663062352,15.338944615210867,0.7073684772405945,0.006317807349607133,0.8211363358467496,0.8300571323183159,0.8122155393751832,4907,2320119,2325026,0.002110514032961352,0,0.002110514032961352
30,0.03,0.37921336865702054,0.02603730394454818,0.9682244413610859,0.9986475728223386,12.640445621900685,0.6399862178793603,0.0054627167921827485,0.39278878193163974,0.026945170194213084,0.9687817876242839,0.9986777936375997,13.092959397721325,0.6259909464622271,0.0054627167921827485,0.36563795538240135,0.025129437694883273,0.9687244854238453,0.9986187541976089,12.187931846080046,0.6539814892964935,0.0054627167921827485,0.8211363358467496,0.8300571323183159,0.8122155393751832,4907,2320119,2325026,0.002110514032961352,0,0.002110514032961352
40,0.04,0.423476665987365,0.021900211997738943,0.9584041210721944,0.9987308768975234,10.586916649684124,0.6005451395964948,0.004996084199381056,0.4373016058039279,0.02259953073217684,0.9588968377040428,0.9987618530660188,10.932540145098198,0.5861441606209085,0.004996084199381056,0.4096517261708021,0.02120089326330105,0.9588384822450673,0.9987010920145706,10.241293154270052,0.6149461185720811,0.004996084199381056,0.8211363358467496,0.8300571323183159,0.8122155393751832,4907,2320119,2325026,0.002110514032961352,0,0.002110514032961352
50,0.05,0.46219686162624823,0.019175491673374873,0.9482716895782384,0.9988032649998854,9.243937232524964,0.5661085667092123,0.004684491286977203,0.4761465730747984,0.019743145396015745,0.9489999256929076,0.9988351076849624,9.522931461495968,0.5514246599212648,0.004684491286977203,0.44824715017769806,0.018607837950734004,0.9489410435693717,0.9987731438816325,8.96494300355396,0.5807924734971599,0.004684491286977203,0.8211363358467496,0.8300571323183159,0.8122155393751832,4907,2320119,2325026,0.002110514032961352,0,0.002110514032961352
60,0.06,0.4904038648269579,0.016992576169328828,0.9385156527787849,0.9988543801117232,8.173397747115967,0.5421235480564277,0.004476160625364569,0.5043910417058736,0.017469005079777084,0.9390806411806365,0.9988861336708894,8.40651736176456,0.527243572653326,0.004476160625364569,0.47641668794804226,0.01651614725888057,0.9390216009144676,0.9988233361251102,7.9402781324673715,0.5570035234595295,0.004476160625364569,0.8211363358467496,0.8300571323183159,0.8122155393751832,4907,2320119,2325026,0.002110514032961352,0,0.002110514032961352
70,0.07,0.5153382322971984,0.01533152141035916,0.9290786931617361,0.9988990291331183,7.361974747102835,0.5211416857019372,0.004296643424052487,0.5293214018824681,0.01574115294048604,0.9291543621959656,0.9989307415806311,7.561734312606687,0.5061060194812171,0.004296643424052487,0.5013550627119288,0.014921889880232278,0.9290953388446956,0.9988672813515603,7.162215181598982,0.5361773519226573,0.004296643424052487,0.8211363358467496,0.8300571323183159,0.8122155393751832,4907,2320119,2325026,0.002110514032961352,0,0.002110514032961352
80,0.08,0.537497452618708,0.014010715579529301,0.9188398323287568,0.9989375582281459,6.718718157733849,0.5027201601970566,0.0041466029652882964,0.5514478099422009,0.014369262069191485,0.9192221654310044,0.9989698906004131,6.893097624277511,0.4875567283236947,0.0041466029652882964,0.523547095295215,0.013652169089867118,0.9191632805812123,0.9989058861359285,6.5443386911901875,0.5178835920704185,0.0041466029652882964,0.8211363358467496,0.8300571323183159,0.8122155393751832,4907,2320119,2325026,0.002110514032961352,0,0.002110514032961352
90,0.09,0.5579000172438118,0.012940748580646633,0.9085101380834848,0.998972795846973,6.198889080486798,0.4858241568749321,0.004021021050357246,0.5717956554612849,0.013258895841157472,0.9092862149848425,0.9990057777587035,6.3532850606809435,0.47055422476781883,0.004021021050357246,0.5440043790263387,0.012622601320135794,0.9092275611059327,0.9989413191575718,6.0444931002926525,0.5010940889820453,0.004021021050357246,0.8211363358467496,0.8300571323183159,0.8122155393751832,4907,2320119,2325026,0.002110514032961352,0,0.002110514032961352
100,0.1,0.5769018020903083,0.012054183920727993,0.898463992599284,0.9990057889204369,5.769018020903083,0.47010910878854634,0.0039148679942513495,0.5907250977680815,0.012339537688579668,0.8993472709787967,0.9990391382534312,5.907250977680814,0.45474989136879834,0.0039148679942513495,0.5630785064125351,0.011768830152876318,0.8992889224597773,0.9989742984486701,5.630785064125351,0.48546832620829433,0.0039148679942513495,0.8211363358467496,0.8300571323183159,0.8122155393751832,4907,2320119,2325026,0.002110514032961352,0,0.002110514032961352
110,0.11,0.5941308335031588,0.011294307689516673,0.8886443420417663,0.9990359432248295,5.401189395483262,0.45603277134476544,0.0038307097195786157,0.6078704350296458,0.01155254636719352,0.8894045615940168,0.9990690188879925,5.526094863905871,0.44059501682062274,0.0038307097195786157,0.5803912319766718,0.011036069011839825,0.8893465663503589,0.9990038436576344,5.2762839270606525,0.47147052586890814,0.0038307097195786157,0.8211363358467496,0.8300571323183159,0.8122155393751832,4907,2320119,2325026,0.002110514032961352,0,0.002110514032961352
120,0.12,0.6096189117587121,0.01063014871645438,0.878983374809572,0.9990628349420729,5.080157597989268,0.4436148730014635,0.0037597325560826704,0.6232683149582975,0.010865629533412809,0.8794581641760136,0.9990953882435248,5.1939026246524795,0.4281041875473892,0.0037597325560826704,0.5959695085591267,0.01039466789949595,0.8794005496620251,0.9990299016763436,4.966412571326056,0.4591255584555379,0.0037597325560826704,0.8211363358467496,0.8300571323183159,0.8122155393751832,4907,2320119,2325026,0.002110514032961352,0,0.002110514032961352
130,0.13,0.6251069900142653,0.010067469980736925,0.8693224075773777,0.9990897266593163,4.808515307802041,0.43091150573072956,0.003688755392586725,0.6386517374442293,0.010283415664038852,0.8695117362453748,0.9991223301470198,4.912705672647918,0.41534283052387433,0.003688755392586725,0.6115622425843013,0.009851524297434999,0.8694545634863271,0.9990565952165205,4.7043249429561635,0.4464801809375848,0.003688755392586725,0.8211363358467496,0.8300571323183159,0.8122155393751832,4907,2320119,2325026,0.002110514032961352,0,0.002110514032961352
140,0.14,0.639902180558386,0.0095743958438907,0.8588795709524683,0.9991146226415426,4.570729861131328,0.4187183946995512,0.003620006674982542,0.6533331420164444,0.009773430436899547,0.8595638266960776,0.9991481765915213,4.66666530011746,0.40310099765529717,0.003620006674982542,0.6264712191003275,0.009375361250881854,0.8595071342308108,0.9990822325469468,4.474794422145196,0.4343357917438052,0.003620006674982542,0.8211363358467496,0.8300571323183159,0.8122155393751832,4907,2320119,2325026,0.002110514032961352,0,0.002110514032961352
150,0.15,0.6519443466661726,0.00910855505197962,0.848681535760734,0.9991338132565596,4.346295644441151,0.4094772392162675,0.003563301806768534,0.6652724904728007,0.00929307203753733,0.8496101299988689,0.9991678210680072,4.435149936485338,0.3937970700319992,0.003563301806768534,0.6386162028595446,0.008924038066421908,0.8495538715297944,0.9991016093838586,4.257441352396964,0.4251574084005358,0.003563301806768534,0.8211363358467496,0.8300571323183159,0.8122155393751832,4907,2320119,2325026,0.002110514032961352,0,0.002110514032961352
160,0.16,0.6633482779702466,0.008692293922139497,0.8386808362573149,0.9991521652973374,4.145926737314042,0.40077585955923023,0.0035156632803908278,0.6765704037803999,0.008864046811311322,0.8396550795437774,0.9991863216699063,4.2285650236275,0.38503523359476205,0.0035156632803908278,0.6501261521600934,0.008520541032967672,0.8395992685796415,0.999119852254273,4.063288451000584,0.41651648552369835,0.0035156632803908278,0.8211363358467496,0.8300571323183159,0.8122155393751832,4907,2320119,2325026,0.002110514032961352,0,0.002110514032961352
170,0.17,0.673639698390055,0.008311102355346659,0.8292261032779848,0.9991688145794642,3.96258646111797,0.39320518266258436,0.0034772809366914476,0.6867587536472012,0.008471615398368427,0.8296976873394736,0.9992024459279316,4.0397573743953,0.3773990919913239,0.0034772809366914476,0.6605206431329088,0.008150589312324893,0.8296423114390348,0.9991356979326631,3.8854155478406396,0.40901127333384485,0.0034772809366914476,0.8211363358467496,0.8300571323183159,0.8122155393751832,4907,2320119,2325026,0.002110514032961352,0,0.002110514032961352
