,fpr,tpr,ppv,acc,npv,LR+,LR-,threshold,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,AUC,AUC_upper,AUC_lower,n_pos,n_neg,n_total,prevalence_in_data,prevalence_preset,prevalence
0,0.0,0.0,0.7582619800583932,0.9025052908539725,0.9025052908539725,15.236090971310013,1.0,inf,0.0,0.8029548722436014,0.9025052908539725,0.9025052908539725,18.114859177771063,1.0,0.08945357182535185,0.0,0.7135690878731848,0.9025052908539725,0.9025052908539725,12.357322764848963,1.0,0.08945357182535185,0.8309246113229687,0.8402412306142647,0.8216079920316726,3409,31557,34966,0.09749470914602756,0,0.09749470914602756
10,0.01,0.17116456438838368,0.6481953966105344,0.9097408911514042,0.9170271006766337,17.11645643883837,0.8372075107188044,0.11221158274361971,0.18380830783991606,0.6650613419267569,0.9114005754569089,0.9182220906708416,18.380830783991605,0.8244360526869534,0.11221158274361971,0.1585208209368513,0.6313294512943118,0.9089351792762606,0.9159015014241233,15.85208209368513,0.8499789687506553,0.11221158274361971,0.8309246113229687,0.8402412306142647,0.8216079920316726,3409,31557,34966,0.09749470914602756,0,0.09749470914602756
20,0.02,0.24743326488706366,0.57152352797716,0.9081536349596752,0.9233753993189138,12.371663244353183,0.7679252399111596,0.09666359957151649,0.26191885333152765,0.5858719490377622,0.9099908874623114,0.9247616698489409,13.095942666576383,0.7531440272127269,0.09666359957151649,0.23294767644259964,0.5571751069165578,0.9071663509979072,0.922038653168606,11.647383822129981,0.7827064526095923,0.09666359957151649,0.8309246113229687,0.8402412306142647,0.8216079920316726,3409,31557,34966,0.09749470914602756,0,0.09749470914602756
30,0.03,0.3035755027541475,0.5219123439068798,0.9047360292855917,0.9280106753380281,10.119183425138251,0.7179633992225283,0.08543940445712092,0.31901044367628145,0.534607082234982,0.9065319625491176,0.9295059921448633,10.633681455876049,0.7020510889935242,0.08543940445712092,0.2881405618320136,0.5092176055787777,0.9035223123973384,0.9265451632427786,9.604685394400454,0.7338757094515324,0.08543940445712092,0.8309246113229687,0.8402412306142647,0.8216079920316726,3409,31557,34966,0.09749470914602756,0,0.09749470914602756
40,0.04,0.3523027280727486,0.48730881307433427,0.9003317508436768,0.9320394957427489,8.807568201818714,0.6746846582575534,0.07624264531947372,0.36833808485879643,0.4986863354942553,0.9023160936705268,0.9336374572339958,9.20845212146991,0.6579811616054203,0.07624264531947372,0.33626737128670076,0.4759312906544132,0.8991893687787097,0.9305022635000212,8.406684282167518,0.6913881549096866,0.07624264531947372,0.8309246113229687,0.8402412306142647,0.8216079920316726,3409,31557,34966,0.09749470914602756,0,0.09749470914602756
50,0.05,0.3883836902317395,0.45605972216884194,0.8951512081123705,0.9349690544141068,7.76767380463479,0.6438066418613269,0.06937462374491186,0.40474449308252075,0.46651433302077977,0.8968404729428104,0.9366032809156458,8.094889861650415,0.6265847441236624,0.06937462374491186,0.3720228873809583,0.44560511131690417,0.8936502895121456,0.9333505901677509,7.440457747619165,0.6610285395989912,0.06937462374491186,0.8309246113229687,0.8402412306142647,0.8216079920316726,3409,31557,34966,0.09749470914602756,0,0.09749470914602756
60,0.06,0.42021892513624926,0.43054815480842,0.8889417388922172,0.9375275825705439,7.003648752270822,0.6167883775146284,0.06394959368130168,0.4367882346921164,0.4402191948738815,0.8909395153024487,0.9392092478993966,7.279803911535274,0.5991614524551954,0.06394959368130168,0.4036496155803821,0.42087711474295847,0.8877086752706492,0.9358618145946503,6.727493593006368,0.6344153025740615,0.06394959368130168,0.8309246113229687,0.8402412306142647,0.8216079920316726,3409,31557,34966,0.09749470914602756,0,0.09749470914602756
70,0.07,0.44785474981087214,0.40854811201919894,0.8831616878953089,0.9397542498795896,6.397924997298173,0.5937045700958364,0.05952786605660874,0.4645475752908913,0.41755762185407114,0.8846208512316721,0.9414449745726947,6.636393932727018,0.5757552953861385,0.05952786605660874,0.431161924330853,0.39953860218432674,0.8813659269016724,0.9380203309490176,6.159456061869328,0.6116538448055344,0.05952786605660874,0.8309246113229687,0.8402412306142647,0.8216079920316726,3409,31557,34966,0.09749470914602756,0,0.09749470914602756
80,0.08,0.4747726606042828,0.39053733789188216,0.8764228107304239,0.941913566458403,5.934658257553535,0.5708992819518665,0.05542521998291222,0.49153563585150994,0.3989436205024079,0.8782269914379054,0.9436596708649043,6.144195448143874,0.5526786566831413,0.05542521998291222,0.45800968535705566,0.38213105528135644,0.8749583886456045,0.9401671017531906,5.725121066963196,0.5891199072205916,0.05542521998291222,0.8309246113229687,0.8402412306142647,0.8216079920316726,3409,31557,34966,0.09749470914602756,0,0.09749470914602756
90,0.09,0.49991851634562107,0.3749207397822793,0.8695049794403452,0.9439443501700512,5.554650181618012,0.5495400919278889,0.05181154161677322,0.5167028687337484,0.38279110153194373,0.8716556105792298,0.9457404626136237,5.741142985930538,0.5310957486442325,0.05181154161677322,0.48313416395749376,0.36705037803261487,0.86838283947066,0.9421895927438468,5.3681573773054865,0.5679844352115453,0.05181154161677322,0.8309246113229687,0.8402412306142647,0.8216079920316726,3409,31557,34966,0.09749470914602756,0,0.09749470914602756
