,fpr,tpr,ppv,acc,npv,LR+,LR-,threshold,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,AUC,AUC_upper,AUC_lower,n_pos,n_neg,n_total,prevalence_in_data,prevalence_preset,prevalence
0,0.0,0.0,0.13383240574464933,0.9983812692937422,0.9983812692937422,70.76795613473439,1.0,inf,0.0,0.14507992136178202,0.9983812692937422,0.9983812692937422,81.51509541267615,1.0,0.005847163717154133,0.0,0.12258489012751662,0.9983812692937422,0.9983812692937422,60.02081685679262,1.0,0.005847163717154133,0.8224124253285544,0.831887539609903,0.8129373110472058,4185,2581174,2585359,0.0016187307062578156,0,0.0016187307062578156
10,0.01,0.24659498207885303,0.0384407318585369,0.9881499371396132,0.9987668527193613,24.659498207885303,0.7610151696173202,0.00731806479686821,0.2596538861476702,0.040398382668401955,0.9888177663193111,0.9987889794057431,25.965388614767022,0.7478243574265957,0.00731806479686821,0.23353607801003584,0.03648308104867185,0.9887754886212986,0.9987463107812322,23.353607801003584,0.7742059818080446,0.00731806479686821,0.8224124253285544,0.831887539609903,0.8129373110472058,4185,2581174,2585359,0.0016187307062578156,0,0.0016187307062578156
20,0.02,0.32344086021505375,0.025549450650932923,0.9785519148404536,0.998881520877574,16.172043010752688,0.6903664691683126,0.0055882667765190935,0.33761349788208067,0.026640433527586473,0.9789601492437362,0.9989053181837333,16.880674894104033,0.675904593997877,0.0055882667765190935,0.3092682225480268,0.024458467774279374,0.9789142658761756,0.9988585273168232,15.463411127401342,0.7048283443387482,0.0055882667765190935,0.8224124253285544,0.831887539609903,0.8129373110472058,4185,2581174,2585359,0.0016187307062578156,0,0.0016187307062578156
30,0.03,0.37454111002498097,0.019839933646850917,0.9686791167985849,0.998955426149426,12.484703667499367,0.6448029793556898,0.004901497241412776,0.38920501006080016,0.02060131136706657,0.9690598493157446,0.998980097284351,12.973500335360006,0.6296855566383504,0.004901497241412776,0.3598772099891618,0.019078555926635266,0.9690123755052217,0.9989311781979754,11.995906999638727,0.659920402073029,0.004901497241412776,0.8224124253285544,0.831887539609903,0.8129373110472058,4185,2581174,2585359,0.0016187307062578156,0,0.0016187307062578156
40,0.04,0.41772998805256867,0.016649942504784063,0.958781120919764,0.9990173326283823,10.443249701314215,0.606531262445241,0.004494392045236344,0.43267204538551723,0.01723560137937634,0.9591463980475973,0.9990427503775885,10.816801134637931,0.5909666193900862,0.004494392045236344,0.4027879307196201,0.01606428363019179,0.9590980237135583,0.9989923778679191,10.069698267990502,0.6220959055003958,0.004494392045236344,0.8224124253285544,0.831887539609903,0.8129373110472058,4185,2581174,2585359,0.0016187307062578156,0,0.0016187307062578156
50,0.05,0.4535244922341697,0.014493111201051158,0.94890883625833,0.9990679270742141,9.070489844683394,0.5752373765956109,0.004236966417148265,0.4686074350281684,0.014968132942988387,0.9492207550733158,0.999093899529272,9.372148700563367,0.5593605947071912,0.004236966417148265,0.438441549440171,0.014018089459113927,0.9491719246280331,0.9990425116221163,8.768830988803419,0.5911141584840306,0.004236966417148265,0.8224124253285544,0.831887539609903,0.8129373110472058,4185,2581174,2585359,0.0016187307062578156,0,0.0016187307062578156
60,0.06,0.48130770066253936,0.012839029617189213,0.9386315928904405,0.9991059270698727,8.021795011042322,0.551800318444107,0.00407655752913171,0.4964456366746614,0.01323765915573838,0.9392820049321906,0.999132199999541,8.27409394457769,0.5356961311971686,0.00407655752913171,0.4661697646504173,0.012440400078640047,0.9392329964484862,0.9990800720982996,7.769496077506956,0.5679045056910454,0.00407655752913171,0.8224124253285544,0.831887539609903,0.8129373110472058,4185,2581174,2585359,0.0016187307062578156,0,0.0016187307062578156
70,0.07,0.5061800803736287,0.011588269191800806,0.929153042891986,0.9991399213348247,7.231144005337553,0.5309891608885713,0.003942017120702341,0.521327448747575,0.011931031499230417,0.9293384691924829,0.9991661815849339,7.4475349821082135,0.5147016680133603,0.003942017120702341,0.4910327119996825,0.011245506884371193,0.929289430171871,0.9991134567839024,7.014753028566893,0.5472766537637823,0.003942017120702341,0.8224124253285544,0.831887539609903,0.8129373110472058,4185,2581174,2585359,0.0016187307062578156,0,0.0016187307062578156
80,0.08,0.5322341696535244,0.010671554916970548,0.9187910847197623,0.9991758062512034,6.652927120669055,0.5084411199418213,0.0038215211366037323,0.5473511825424786,0.010971426373471621,0.919396781916531,0.9992029135343444,6.841889781780982,0.49200958419295804,0.0038215211366037323,0.5171171567645703,0.010371683460469475,0.9193478411706304,0.9991497185611644,6.463964459557128,0.5248726556906844,0.0038215211366037323,0.8224124253285544,0.831887539609903,0.8129373110472058,4185,2581174,2585359,0.0016187307062578156,0,0.0016187307062578156
90,0.09,0.553146953405018,0.009866582165683722,0.9087916997213927,0.9992043062058085,6.146077260055756,0.4910473039505297,0.00374124677785819,0.56820965886449,0.010132609376258268,0.9094467334797016,0.9992312666431762,6.31344065404989,0.47449488036869225,0.00374124677785819,0.5380842479455459,0.009600554955109175,0.9093979685520085,0.9991776772911876,5.9787138660616215,0.5075997275323672,0.00374124677785819,0.8224124253285544,0.831887539609903,0.8129373110472058,4185,2581174,2585359,0.0016187307062578156,0,0.0016187307062578156
