,fpr,tpr,ppv,acc,npv,LR+,LR-,threshold,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,AUC,AUC_upper,AUC_lower,n_pos,n_neg,n_total,prevalence_in_data,prevalence_preset,prevalence
0,0.0,0.0,0.4795840134102166,0.9819443660779777,0.9819443660779777,31.42966193178006,1.0,inf,0.0,0.6100455089458527,0.9819443660779777,0.9819443660779777,50.5001366020649,1.0,0.03571980956989297,0.0,0.34912251787458043,0.9819443660779777,0.9819443660779777,12.359187261495226,1.0,0.03571980956989297,0.8791671875,0.9030656091956357,0.8552687658043643,320,17403,17723,0.01805563392202223,0,0.01805563392202223
10,0.01,0.2017857142857143,0.2764451945833034,0.9757538630189987,0.9853924691030387,20.17857142857143,0.8062770562770563,0.05222911242222439,0.24575790046977086,0.31124289104962993,0.9765622371015249,0.9861847196488688,24.575790046977087,0.7618607065961911,0.05222911242222439,0.15781352810165772,0.2416474981169769,0.9749743457085442,0.984598671993929,15.781352810165771,0.8506934059579215,0.05222911242222439,0.8791671875,0.9030656091956357,0.8552687658043643,320,17403,17723,0.01805563392202223,0,0.01805563392202223
20,0.02,0.3142361111111111,0.22312384689153536,0.9677067464123831,0.987296220930597,15.711805555555555,0.6997590702947847,0.03595292638828982,0.36509752790316724,0.25130870768273234,0.968897546066073,0.9882276329619558,18.254876395158362,0.6478596654049315,0.03595292638828982,0.26337469431905497,0.19493898610033839,0.9670608758213675,0.9863672007613145,13.168734715952748,0.7516584751846379,0.03595292638828982,0.8791671875,0.9030656091956357,0.8552687658043643,320,17403,17723,0.01805563392202223,0,0.01805563392202223
30,0.03,0.39821428571428574,0.19562759848579364,0.9591047952217054,0.9887241575921841,13.273809523809526,0.6203976435935199,0.02909044045830412,0.4518498009373506,0.21688293686556057,0.9606444696891018,0.9897159478942084,15.06166003124502,0.5651032980027313,0.02909044045830412,0.3445787704912209,0.1743722601060267,0.9587076232329284,0.9877280935870085,11.48595901637403,0.6756919891843084,0.02909044045830412,0.8791671875,0.9030656091956357,0.8552687658043643,320,17403,17723,0.01805563392202223,0,0.01805563392202223
40,0.04,0.4443452380952381,0.16925675011088803,0.9503053605350056,0.989496954644309,11.108630952380953,0.5788070436507935,0.026014441827249938,0.4987874657561557,0.18652100317140485,0.951672515321445,0.9904911684065355,12.469686643903891,0.5220963898373377,0.026014441827249938,0.3899030104343206,0.1519924970503712,0.9497065374563551,0.9884493104892307,9.747575260858014,0.6355176974642494,0.026014441827249938,0.8791671875,0.9030656091956357,0.8552687658043643,320,17403,17723,0.01805563392202223,0,0.01805563392202223
50,0.05,0.4904761904761905,0.15256406439091197,0.9415059258483058,0.9902697516964339,9.80952380952381,0.5363408521303258,0.022938443196195757,0.5452489104633813,0.16702536743341023,0.9426919624977871,0.9912749060244078,10.904978209267625,0.47868535740696705,0.022938443196195757,0.43570347048899977,0.13810276134841368,0.9407140501357828,0.9891958176951765,8.714069409779995,0.5939963468536845,0.022938443196195757,0.8791671875,0.9030656091956357,0.8552687658043643,320,17403,17723,0.01805563392202223,0,0.01805563392202223
60,0.06,0.5366071428571428,0.14104708897386212,0.932706491161606,0.9910425487485588,8.94345238095238,0.4929711246200609,0.01986244456514158,0.5912427777448213,0.1533980147236187,0.9337029672672991,0.9920675981139098,9.854046295747022,0.43484810878210506,0.01986244456514158,0.48197150796946436,0.12869616322410554,0.9317300052220407,0.9899683365031616,8.03285846615774,0.5510941404580166,0.01986244456514158,0.8791671875,0.9030656091956357,0.8552687658043643,320,17403,17723,0.01805563392202223,0,0.01805563392202223
70,0.07,0.5824854651162791,0.1325715636265584,0.9229683147243958,0.9918090219569297,8.321220930232558,0.44894036009002247,0.016844465852116464,0.6365175154447813,0.14324933858318747,0.9247009876963453,0.9928646309943924,9.093107363496875,0.39084138124217066,0.016844465852116464,0.5284534147877769,0.1218937886699293,0.92274982185477,0.990762866196031,7.54933449696824,0.5070393389378743,0.016844465852116464,0.8791671875,0.9030656091956357,0.8552687658043643,320,17403,17723,0.01805563392202223,0,0.01805563392202223
80,0.08,0.6042877906976745,0.12185155443435075,0.9138748886284935,0.992163801264222,7.5535973837209305,0.43012196663296254,0.015596566126734721,0.6578655734326315,0.13134678910519107,0.9152669967555404,0.993208351983932,8.223319667907894,0.37188524626887876,0.015596566126734721,0.5507100079627174,0.11235631976351042,0.9133322350927083,0.9911001575065912,6.8838750995339675,0.48835868699704627,0.015596566126734721,0.8791671875,0.9030656091956357,0.8552687658043643,320,17403,17723,0.01805563392202223,0,0.01805563392202223
90,0.09,0.6260901162790697,0.11332631493633581,0.9047814625325914,0.9925185805715143,6.95655684754522,0.4108899821109124,0.014348666401352976,0.679102215042294,0.1218405559437688,0.9058309941213978,0.9935576508657411,7.5455801671366,0.3526349285249517,0.014348666401352976,0.5730780175158455,0.10481207392890282,0.9039166600239841,0.9914473121252462,6.36753352795384,0.46914503569687305,0.014348666401352976,0.8791671875,0.9030656091956357,0.8552687658043643,320,17403,17723,0.01805563392202223,0,0.01805563392202223
