bin,n,cases,mean_pred,obs_rate,obs_rate_lo,obs_rate_hi,prob_min,prob_max
69,1667,4,0.001450676982591876,0.0023995200959808036,0.0009335099745966607,0.006153612958689908,0.0014506769825918763,0.0014506769825918763
72,1667,0,0.001450676982591876,0.0,0.0,0.002299116292820198,0.0014506769825918763,0.0014506769825918763
67,1667,2,0.001450676982591876,0.0011997600479904018,0.000329079160666487,0.004364040452386897,0.0014506769825918763,0.0014506769825918763
66,1666,2,0.001450676982591876,0.0012004801920768306,0.00032927672423371324,0.004366653406901049,0.0014506769825918763,0.0014506769825918763
65,1667,1,0.001450676982591876,0.0005998800239952009,0.00010590140396957615,0.0033902165489672143,0.0014506769825918763,0.0014506769825918763
64,1666,3,0.001450676982591876,0.001800720288115246,0.0006125922036420103,0.0052810564231231556,0.0014506769825918763,0.0014506769825918763
68,1666,5,0.001450676982591876,0.003001200480192077,0.0012825938602738563,0.007006491757752116,0.0014506769825918763,0.0014506769825918763
74,1667,2,0.001757380232547469,0.0011997600479904018,0.000329079160666487,0.004364040452386897,0.0014506769825918763,0.002072665203608876
75,1666,4,0.0020726652036088754,0.0024009603841536613,0.0009340705352318844,0.0061572965871636845,0.002072665203608876,0.002072665203608876
76,1667,2,0.002266668449069367,0.0011997600479904018,0.000329079160666487,0.004364040452386897,0.002072665203608876,0.0022937201661397304
77,1666,3,0.00229372016613973,0.001800720288115246,0.0006125922036420103,0.0052810564231231556,0.0022937201661397304,0.0022937201661397304
78,1667,3,0.00229372016613973,0.001799640071985603,0.0006122246109514441,0.005277896662218531,0.0022937201661397304,0.0022937201661397304
79,1667,5,0.0026013628467938493,0.002999400119976005,0.001281824061458962,0.007002300531944198,0.0022937201661397304,0.002712044668971018
81,1667,8,0.002712044668971018,0.004799040191961607,0.002433732700235012,0.009441396873517926,0.002712044668971018,0.002712044668971018
80,1666,5,0.0027120446689710186,0.003001200480192077,0.0012825938602738563,0.007006491757752116,0.002712044668971018,0.002712044668971018
82,1666,6,0.0027169313696033194,0.003601440576230492,0.0016515859068078394,0.007835218206848536,0.002712044668971018,0.003025169409486931
85,1667,7,0.003025169409486931,0.004199160167966407,0.0020355509762979645,0.008642576937338381,0.003025169409486931,0.003025169409486931
84,1666,7,0.003025169409486931,0.004201680672268907,0.0020367736615856074,0.00864774894770117,0.003025169409486931,0.003025169409486931
83,1667,8,0.003025169409486931,0.004799040191961607,0.002433732700235012,0.009441396873517926,0.003025169409486931,0.003025169409486931
86,1666,2,0.0038810686914360778,0.0012004801920768306,0.00032927672423371324,0.004366653406901049,0.003025169409486931,0.004165911972468755
87,1667,5,0.004791460401246089,0.002999400119976005,0.001281824061458962,0.007002300531944198,0.004165911972468755,0.00521332056601766
88,1666,5,0.0052133205660176585,0.003001200480192077,0.0012825938602738563,0.007006491757752116,0.00521332056601766,0.00521332056601766
89,1667,11,0.005577847446349172,0.0065986802639472104,0.003688582421903082,0.011777552132199633,0.00521332056601766,0.006806215487350713
90,1667,9,0.006806215487350713,0.005398920215956809,0.0028429869997294885,0.010229144234140041,0.006806215487350713,0.006806215487350713
91,1666,9,0.007132825702022797,0.005402160864345739,0.00284469498556736,0.010235264614980227,0.006806215487350713,0.007452258965999069
92,1667,14,0.008499705458506644,0.008398320335932814,0.005009275782677285,0.014047863751775205,0.007452258965999069,0.009203606311044327
93,1666,17,0.010079088375489664,0.01020408163265306,0.006380651728625799,0.016281055836965014,0.009203606311044327,0.01090355167161068
94,1667,16,0.01090355167161068,0.009598080383923215,0.005916565582563236,0.01553457727212244,0.01090355167161068,0.01090355167161068
95,1666,19,0.010947438477758024,0.011404561824729893,0.007313181177907532,0.01774396337894409,0.01090355167161068,0.0125
96,1667,27,0.01605040227930682,0.016196760647870425,0.011155028796857844,0.02346313231911035,0.0125,0.01617391304347826
97,1666,44,0.022605414871554073,0.026410564225690276,0.01973219189593158,0.03526791505168012,0.01617391304347826,0.02754237288135593
98,1667,49,0.035881782190721516,0.029394121175764846,0.02230513137117559,0.03864706626735764,0.02754237288135593,0.04463586530931871
99,1667,166,0.09636597360328487,0.09958008398320337,0.08611336683319237,0.11488802503898218,0.04463586530931871,0.5
