bin,n,cases,mean_pred,obs_rate,obs_rate_lo,obs_rate_hi,prob_min,prob_max
0,1865,2,0.0009374940210840494,0.0010723860589812334,0.00029413621487362103,0.003901756798781142,0.0009374940210840492,0.0009374940210840492
1,1865,3,0.0009374940210840494,0.0016085790884718498,0.0005472095123560269,0.00471886523905945,0.0009374940210840492,0.0009374940210840492
2,1865,0,0.0009374940210840494,0.0,0.0,0.0020555295381333325,0.0009374940210840492,0.0009374940210840492
4,1865,2,0.0009374940210840494,0.0010723860589812334,0.00029413621487362103,0.003901756798781142,0.0009374940210840492,0.0009374940210840492
5,1865,0,0.0009374940210840494,0.0,0.0,0.0020555295381333325,0.0009374940210840492,0.0009374940210840492
6,1865,0,0.0009374940210840494,0.0,0.0,0.0020555295381333325,0.0009374940210840492,0.0009374940210840492
8,1865,3,0.0009374940210840494,0.0016085790884718498,0.0005472095123560269,0.00471886523905945,0.0009374940210840492,0.0009374940210840492
3,1864,2,0.0009374940210840495,0.001072961373390558,0.00029429403973198274,0.003903845359981853,0.0009374940210840492,0.0009374940210840492
7,1864,2,0.0009374940210840495,0.001072961373390558,0.00029429403973198274,0.003903845359981853,0.0009374940210840492,0.0009374940210840492
9,1865,3,0.0010638359235234463,0.0016085790884718498,0.0005472095123560269,0.00471886523905945,0.0009374940210840492,0.0011258454583737978
28,1864,7,0.0011258454583737978,0.0037553648068669528,0.0018202840650944152,0.007731628778706981,0.0011258454583737978,0.0011258454583737978
21,1864,6,0.0011258454583737978,0.003218884120171674,0.0014760528759231702,0.007005105279060712,0.0011258454583737978,0.0011258454583737978
17,1864,0,0.0011258454583737978,0.0,0.0,0.002056630022078812,0.0011258454583737978,0.0011258454583737978
14,1864,1,0.0011258454583737978,0.000536480686695279,9.470829252660796e-05,0.0030326764183697162,0.0011258454583737978,0.0011258454583737978
25,1864,2,0.0011258454583737978,0.001072961373390558,0.00029429403973198274,0.003903845359981853,0.0011258454583737978,0.0011258454583737978
10,1864,0,0.0011258454583737978,0.0,0.0,0.002056630022078812,0.0011258454583737978,0.0011258454583737978
15,1865,4,0.001125845458373798,0.0021447721179624667,0.0008343663309488213,0.005501890158227371,0.0011258454583737978,0.0011258454583737978
29,1865,1,0.001125845458373798,0.0005361930294906167,9.465750723541095e-05,0.0030310537686586364,0.0011258454583737978,0.0011258454583737978
27,1865,0,0.001125845458373798,0.0,0.0,0.0020555295381333325,0.0011258454583737978,0.0011258454583737978
26,1865,2,0.001125845458373798,0.0010723860589812334,0.00029413621487362103,0.003901756798781142,0.0011258454583737978,0.0011258454583737978
13,1865,2,0.001125845458373798,0.0010723860589812334,0.00029413621487362103,0.003901756798781142,0.0011258454583737978,0.0011258454583737978
24,1865,1,0.001125845458373798,0.0005361930294906167,9.465750723541095e-05,0.0030310537686586364,0.0011258454583737978,0.0011258454583737978
23,1865,6,0.001125845458373798,0.0032171581769436996,0.0014752609923525295,0.0070013589723450925,0.0011258454583737978,0.0011258454583737978
11,1865,2,0.001125845458373798,0.0010723860589812334,0.00029413621487362103,0.003901756798781142,0.0011258454583737978,0.0011258454583737978
20,1865,1,0.001125845458373798,0.0005361930294906167,9.465750723541095e-05,0.0030310537686586364,0.0011258454583737978,0.0011258454583737978
19,1865,0,0.001125845458373798,0.0,0.0,0.0020555295381333325,0.0011258454583737978,0.0011258454583737978
