bin,n,cases,mean_pred,obs_rate,obs_rate_lo,obs_rate_hi,prob_min,prob_max
0,2082,0,0.000272273125458721,0.0,0.0,0.0018416830313009662,0.000272273125458721,0.000272273125458721
12,2081,1,0.000272273125458721,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.000272273125458721,0.000272273125458721
11,2082,1,0.000272273125458721,0.0004803073967339097,8.479108155875245e-05,0.0027157375952452864,0.000272273125458721,0.000272273125458721
10,2081,2,0.000272273125458721,0.0009610764055742432,0.0002636013928997091,0.0034975761237493047,0.000272273125458721,0.000272273125458721
9,2081,0,0.000272273125458721,0.0,0.0,0.0018425663996854105,0.000272273125458721,0.000272273125458721
7,2081,1,0.000272273125458721,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.000272273125458721,0.000272273125458721
8,2081,1,0.000272273125458721,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.000272273125458721,0.000272273125458721
5,2082,3,0.000272273125458721,0.001440922190201729,0.0004901618934581779,0.004228058074352007,0.000272273125458721,0.000272273125458721
4,2081,1,0.000272273125458721,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.000272273125458721,0.000272273125458721
3,2081,1,0.000272273125458721,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.000272273125458721,0.000272273125458721
2,2081,1,0.000272273125458721,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.000272273125458721,0.000272273125458721
1,2081,0,0.000272273125458721,0.0,0.0,0.0018425663996854105,0.000272273125458721,0.000272273125458721
6,2081,1,0.000272273125458721,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.000272273125458721,0.000272273125458721
13,2081,0,0.00037498157642774536,0.0,0.0,0.0018425663996854105,0.000272273125458721,0.0004518834502205191
19,2081,1,0.000451883450220519,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.0004518834502205191,0.0004518834502205191
21,2081,1,0.000451883450220519,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.0004518834502205191,0.0004518834502205191
20,2081,1,0.000451883450220519,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.0004518834502205191,0.0004518834502205191
18,2081,1,0.000451883450220519,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.0004518834502205191,0.0004518834502205191
14,2081,0,0.000451883450220519,0.0,0.0,0.0018425663996854105,0.0004518834502205191,0.0004518834502205191
16,2082,1,0.000451883450220519,0.0004803073967339097,8.479108155875245e-05,0.0027157375952452864,0.0004518834502205191,0.0004518834502205191
15,2081,0,0.000451883450220519,0.0,0.0,0.0018425663996854105,0.0004518834502205191,0.0004518834502205191
17,2081,1,0.000451883450220519,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.0004518834502205191,0.0004518834502205191
22,2082,0,0.0004871173379949191,0.0,0.0,0.0018416830313009662,0.0004518834502205191,0.0005080526342529087
32,2081,1,0.0005080526342529088,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.0005080526342529087,0.0005080526342529087
37,2081,0,0.0005080526342529088,0.0,0.0,0.0018425663996854105,0.0005080526342529087,0.0005080526342529087
36,2081,0,0.0005080526342529088,0.0,0.0,0.0018425663996854105,0.0005080526342529087,0.0005080526342529087
35,2081,1,0.0005080526342529088,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.0005080526342529087,0.0005080526342529087
34,2081,1,0.0005080526342529088,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.0005080526342529087,0.0005080526342529087
33,2082,0,0.0005080526342529088,0.0,0.0,0.0018416830313009662,0.0005080526342529087,0.0005080526342529087
31,2081,5,0.0005080526342529088,0.002402691013935608,0.0010267091579410953,0.0056123850341533235,0.0005080526342529087,0.0005080526342529087
23,2081,1,0.0005080526342529088,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.0005080526342529087,0.0005080526342529087
29,2081,0,0.0005080526342529088,0.0,0.0,0.0018425663996854105,0.0005080526342529087,0.0005080526342529087
28,2081,1,0.0005080526342529088,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.0005080526342529087,0.0005080526342529087
27,2082,2,0.0005080526342529088,0.0009606147934678194,0.00026347476419483293,0.0034958995581122793,0.0005080526342529087,0.0005080526342529087
26,2081,0,0.0005080526342529088,0.0,0.0,0.0018425663996854105,0.0005080526342529087,0.0005080526342529087
25,2081,1,0.0005080526342529088,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.0005080526342529087,0.0005080526342529087
24,2081,3,0.0005080526342529088,0.0014416146083613647,0.0004903974918854788,0.004230085583245337,0.0005080526342529087,0.0005080526342529087
30,2081,0,0.0005080526342529088,0.0,0.0,0.0018425663996854105,0.0005080526342529087,0.0005080526342529087
38,2082,2,0.0005325544378077965,0.0009606147934678194,0.00026347476419483293,0.0034958995581122793,0.0005080526342529087,0.0005365992235093589
39,2081,1,0.0005365992235093588,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.0005365992235093589,0.0005365992235093589
40,2081,2,0.0005365992235093588,0.0009610764055742432,0.0002636013928997091,0.0034975761237493047,0.0005365992235093589,0.0005365992235093589
41,2081,3,0.0005365992235093588,0.0014416146083613647,0.0004903974918854788,0.004230085583245337,0.0005365992235093589,0.0005365992235093589
42,2081,1,0.0005365992235093588,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.0005365992235093589,0.0005365992235093589
43,2081,2,0.0007252091283419687,0.0009610764055742432,0.0002636013928997091,0.0034975761237493047,0.0005365992235093589,0.0008019793532975002
50,2081,1,0.0008019793532975002,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.0008019793532975002,0.0008019793532975002
51,2081,2,0.0008019793532975002,0.0009610764055742432,0.0002636013928997091,0.0034975761237493047,0.0008019793532975002,0.0008019793532975002
48,2081,1,0.0008019793532975002,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.0008019793532975002,0.0008019793532975002
49,2082,1,0.0008019793532975002,0.0004803073967339097,8.479108155875245e-05,0.0027157375952452864,0.0008019793532975002,0.0008019793532975002
46,2081,1,0.0008019793532975002,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.0008019793532975002,0.0008019793532975002
47,2081,0,0.0008019793532975002,0.0,0.0,0.0018425663996854105,0.0008019793532975002,0.0008019793532975002
45,2081,2,0.0008019793532975002,0.0009610764055742432,0.0002636013928997091,0.0034975761237493047,0.0008019793532975002,0.0008019793532975002
44,2082,3,0.0008019793532975002,0.001440922190201729,0.0004901618934581779,0.004228058074352007,0.0008019793532975002,0.0008019793532975002
52,2081,3,0.0008232663851142908,0.0014416146083613647,0.0004903974918854788,0.004230085583245337,0.0008019793532975002,0.0008637622169108077
55,2082,2,0.0008637622169108076,0.0009606147934678194,0.00026347476419483293,0.0034958995581122793,0.0008637622169108077,0.0008637622169108077
61,2082,1,0.0008637622169108076,0.0004803073967339097,8.479108155875245e-05,0.0027157375952452864,0.0008637622169108077,0.0008637622169108077
65,2081,1,0.0008637622169108077,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.0008637622169108077,0.0008637622169108077
64,2081,1,0.0008637622169108077,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.0008637622169108077,0.0008637622169108077
63,2081,2,0.0008637622169108077,0.0009610764055742432,0.0002636013928997091,0.0034975761237493047,0.0008637622169108077,0.0008637622169108077
62,2081,1,0.0008637622169108077,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.0008637622169108077,0.0008637622169108077
60,2081,0,0.0008637622169108077,0.0,0.0,0.0018425663996854105,0.0008637622169108077,0.0008637622169108077
58,2081,0,0.0008637622169108077,0.0,0.0,0.0018425663996854105,0.0008637622169108077,0.0008637622169108077
57,2081,1,0.0008637622169108077,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.0008637622169108077,0.0008637622169108077
56,2081,3,0.0008637622169108077,0.0014416146083613647,0.0004903974918854788,0.004230085583245337,0.0008637622169108077,0.0008637622169108077
54,2081,2,0.0008637622169108077,0.0009610764055742432,0.0002636013928997091,0.0034975761237493047,0.0008637622169108077,0.0008637622169108077
53,2081,2,0.0008637622169108077,0.0009610764055742432,0.0002636013928997091,0.0034975761237493047,0.0008637622169108077,0.0008637622169108077
59,2081,1,0.0008637622169108077,0.0004805382027871216,8.483182933227609e-05,0.002717040128834936,0.0008637622169108077,0.0008637622169108077
66,2082,5,0.0011335231854623345,0.0024015369836695487,0.0010262158185971723,0.005609695440219159,0.0008637622169108077,0.0012270496273404836
