bin,n,cases,mean_pred,obs_rate,obs_rate_lo,obs_rate_hi,prob_min,prob_max
69,2977,9,0.0031587022246288518,0.0030231776956667787,0.0015913387686446127,0.005735940834254909,0.0031587022246288526,0.0031587022246288526
70,2976,14,0.003209262520802464,0.004704301075268817,0.002804364698937825,0.007881257090248148,0.0031587022246288526,0.003280144873065227
71,2977,11,0.0032801448730652278,0.003694994961370507,0.002064505676049834,0.006604676894605147,0.003280144873065227,0.003280144873065227
72,2977,11,0.0032801448730652278,0.003694994961370507,0.002064505676049834,0.006604676894605147,0.003280144873065227,0.003280144873065227
73,2977,15,0.0033023623384553333,0.0050386294927779645,0.0030558993790872086,0.008297089127078688,0.003280144873065227,0.0034258307639602604
74,2976,6,0.003943084781671552,0.0020161290322580645,0.0009243274096140514,0.004391881200680122,0.0034258307639602604,0.005097202465623518
75,2977,7,0.005120956397082095,0.0023513604299630502,0.0011394714731419683,0.004845905162002095,0.005097202465623518,0.005328298720369204
77,2976,13,0.005328298720369203,0.004368279569892473,0.0025546706677559237,0.007459774474068573,0.005328298720369204,0.005328298720369204
78,2977,12,0.005328298720369204,0.004030903594222372,0.00230738178549356,0.00703275226903915,0.005328298720369204,0.005328298720369204
79,2977,11,0.005328298720369204,0.003694994961370507,0.002064505676049834,0.006604676894605147,0.005328298720369204,0.005328298720369204
80,2977,9,0.005328298720369204,0.0030231776956667787,0.0015913387686446127,0.005735940834254909,0.005328298720369204,0.005328298720369204
76,2977,14,0.005328298720369204,0.0047027208599261005,0.0028034220180481874,0.00787861500423998,0.005328298720369204,0.005328298720369204
81,2976,16,0.005976174063266499,0.005376344086021506,0.003312093138939679,0.008715881944969243,0.005328298720369204,0.006618044300378174
82,2977,17,0.006714114245530877,0.005710446758481693,0.0035684370628303215,0.009126454411091035,0.006618044300378174,0.006932676012940995
83,2977,25,0.007085002686431723,0.008397715821296607,0.005694672866570191,0.012367830478373,0.006932676012940995,0.007198333017616973
84,2977,24,0.007242485605725811,0.008061807188444743,0.005423537998450984,0.01196801386261448,0.007198333017616973,0.007314218841427736
85,2976,21,0.007314218841427734,0.007056451612903226,0.004620047638897564,0.010763810681818732,0.007314218841427736,0.007314218841427736
86,2977,25,0.008060336525359865,0.008397715821296607,0.005694672866570191,0.012367830478373,0.007314218841427736,0.00885885885885886
87,2977,22,0.01020628039348448,0.007389989922741014,0.004885360216872839,0.011164288676437163,0.00885885885885886,0.01066492545434759
88,2976,29,0.01192882607739402,0.009744623655913979,0.006793439707991055,0.013959831791617043,0.01066492545434759,0.012415612632885854
89,2977,25,0.012415612632885853,0.008397715821296607,0.005694672866570191,0.012367830478373,0.012415612632885854,0.012415612632885854
90,2977,38,0.012415612632885853,0.012764528048370843,0.009313937959577802,0.017470934675775873,0.012415612632885854,0.012415612632885854
91,2977,58,0.014480357269374968,0.01948270070540813,0.015101753280616744,0.025102149032291517,0.012415612632885854,0.01509223029625489
92,2976,39,0.01509223029625489,0.01310483870967742,0.00960133581651996,0.01786370215670289,0.01509223029625489,0.01509223029625489
93,2977,58,0.019141590962475592,0.01948270070540813,0.015101753280616744,0.025102149032291517,0.01509223029625489,0.02359192348565356
94,2977,83,0.02417524273919597,0.027880416526704737,0.022547599989133894,0.034430089420717604,0.02359192348565356,0.024483829709482915
95,2977,89,0.02606110404135312,0.02989586832381592,0.024358205408814147,0.03664519290430372,0.024483829709482915,0.028233438485804417
96,2976,109,0.030958437425564818,0.03662634408602151,0.03045286255789497,0.04399454073063113,0.028233438485804417,0.03277835587929241
97,2977,141,0.044550849910835785,0.04736311723211287,0.040298761642434594,0.05559411383232521,0.03277835587929241,0.05551497443389335
98,2977,228,0.07083231394824129,0.07658716829022506,0.06757051662572026,0.08669513794640198,0.05551497443389335,0.08243851749220646
99,2977,441,0.16090776149693206,0.14813570708767215,0.13582864774276635,0.16134967289531224,0.08243851749220646,1.0
